QQQE,Date
23.75093650817871,2014-01-03 00:00:00-05:00
23.67099380493164,2014-01-06 00:00:00-05:00
23.848634719848633,2014-01-07 00:00:00-05:00
24.004079818725586,2014-01-08 00:00:00-05:00
23.888608932495117,2014-01-09 00:00:00-05:00
23.888608932495117,2014-01-10 00:00:00-05:00
23.591054916381836,2014-01-13 00:00:00-05:00
24.052927017211914,2014-01-14 00:00:00-05:00
24.17283821105957,2014-01-15 00:00:00-05:00
24.17283821105957,2014-01-16 00:00:00-05:00
24.16395378112793,2014-01-17 00:00:00-05:00
24.128429412841797,2014-01-21 00:00:00-05:00
24.3593692779541,2014-01-22 00:00:00-05:00
24.14619255065918,2014-01-23 00:00:00-05:00
23.728731155395508,2014-01-24 00:00:00-05:00
23.51112174987793,2014-01-27 00:00:00-05:00
23.55997085571289,2014-01-28 00:00:00-05:00
23.542200088500977,2014-01-29 00:00:00-05:00
23.85752296447754,2014-01-30 00:00:00-05:00
23.69320297241211,2014-01-31 00:00:00-05:00
23.133623123168945,2014-02-03 00:00:00-05:00
23.320146560668945,2014-02-04 00:00:00-05:00
23.2313232421875,2014-02-05 00:00:00-05:00
23.635465621948242,2014-02-06 00:00:00-05:00
24.079578399658203,2014-02-07 00:00:00-05:00
24.230573654174805,2014-02-10 00:00:00-05:00
24.54145050048828,2014-02-11 00:00:00-05:00
24.625829696655273,2014-02-12 00:00:00-05:00
24.794591903686523,2014-02-13 00:00:00-05:00
24.90117645263672,2014-02-14 00:00:00-05:00
25.047731399536133,2014-02-18 00:00:00-05:00
25.047731399536133,2014-02-19 00:00:00-05:00
25.167646408081055,2014-02-20 00:00:00-05:00
25.189847946166992,2014-02-21 00:00:00-05:00
25.394136428833008,2014-02-24 00:00:00-05:00
25.269792556762695,2014-02-25 00:00:00-05:00
25.300872802734375,2014-02-26 00:00:00-05:00
25.451873779296875,2014-02-27 00:00:00-05:00
25.3497257232666,2014-02-28 00:00:00-05:00
25.176525115966797,2014-03-03 00:00:00-05:00
25.620634078979492,2014-03-04 00:00:00-05:00
25.598426818847656,2014-03-05 00:00:00-05:00
25.514041900634766,2014-03-06 00:00:00-05:00
25.376371383666992,2014-03-07 00:00:00-05:00
25.309751510620117,2014-03-10 00:00:00-04:00
25.220937728881836,2014-03-11 00:00:00-04:00
25.2342586517334,2014-03-12 00:00:00-04:00
24.923385620117188,2014-03-13 00:00:00-04:00
25.00777244567871,2014-03-14 00:00:00-04:00
25.118791580200195,2014-03-17 00:00:00-04:00
25.3497257232666,2014-03-18 00:00:00-04:00
