FANG,Date
46.78848648071289,2015-01-05 00:00:00-05:00
46.86199951171875,2015-01-06 00:00:00-05:00
47.58081817626953,2015-01-07 00:00:00-05:00
49.90062713623047,2015-01-08 00:00:00-05:00
50.51327133178711,2015-01-09 00:00:00-05:00
48.57735824584961,2015-01-12 00:00:00-05:00
50.02316665649414,2015-01-13 00:00:00-05:00
53.339515686035156,2015-01-14 00:00:00-05:00
51.82837677001953,2015-01-15 00:00:00-05:00
53.609073638916016,2015-01-16 00:00:00-05:00
51.30560302734375,2015-01-20 00:00:00-05:00
55.986080169677734,2015-01-21 00:00:00-05:00
55.528648376464844,2015-01-22 00:00:00-05:00
54.72815704345703,2015-01-23 00:00:00-05:00
55.96158218383789,2015-01-26 00:00:00-05:00
56.33732223510742,2015-01-27 00:00:00-05:00
53.97665786743164,2015-01-28 00:00:00-05:00
56.0677604675293,2015-01-29 00:00:00-05:00
56.35366439819336,2015-01-30 00:00:00-05:00
56.96630096435547,2015-02-02 00:00:00-05:00
56.91728591918945,2015-02-03 00:00:00-05:00
54.8343391418457,2015-02-04 00:00:00-05:00
56.410831451416016,2015-02-05 00:00:00-05:00
57.85663986206055,2015-02-06 00:00:00-05:00
57.28486251831055,2015-02-09 00:00:00-05:00
56.68855667114258,2015-02-10 00:00:00-05:00
56.18211364746094,2015-02-11 00:00:00-05:00
59.60466766357422,2015-02-12 00:00:00-05:00
60.00492477416992,2015-02-13 00:00:00-05:00
60.09478759765625,2015-02-17 00:00:00-05:00
60.28265380859375,2015-02-18 00:00:00-05:00
61.9653205871582,2015-02-19 00:00:00-05:00
61.33637237548828,2015-02-20 00:00:00-05:00
60.740089416503906,2015-02-23 00:00:00-05:00
60.51136016845703,2015-02-24 00:00:00-05:00
61.23017883300781,2015-02-25 00:00:00-05:00
59.76803970336914,2015-02-26 00:00:00-05:00
58.16703414916992,2015-02-27 00:00:00-05:00
57.979164123535156,2015-03-02 00:00:00-05:00
58.55911636352539,2015-03-03 00:00:00-05:00
58.657142639160156,2015-03-04 00:00:00-05:00
58.14253616333008,2015-03-05 00:00:00-05:00
57.064308166503906,2015-03-06 00:00:00-05:00
56.86009979248047,2015-03-09 00:00:00-04:00
55.618499755859375,2015-03-10 00:00:00-04:00
57.219520568847656,2015-03-11 00:00:00-04:00
57.12965774536133,2015-03-12 00:00:00-04:00
56.91728591918945,2015-03-13 00:00:00-04:00
57.17866134643555,2015-03-16 00:00:00-04:00
57.56256866455078,2015-03-17 00:00:00-04:00
59.34328079223633,2015-03-18 00:00:00-04:00
58.39573287963867,2015-03-19 00:00:00-04:00
59.09006881713867,2015-03-20 00:00:00-04:00
58.469276428222656,2015-03-23 00:00:00-04:00
60.258140563964844,2015-03-24 00:00:00-04:00
61.197513580322266,2015-03-25 00:00:00-04:00
62.77400207519531,2015-03-26 00:00:00-04:00
61.401729583740234,2015-03-27 00:00:00-04:00
63.411128997802734,2015-03-30 00:00:00-04:00
62.765830993652344,2015-03-31 00:00:00-04:00
63.22325897216797,2015-04-01 00:00:00-04:00
64.43218994140625,2015-04-02 00:00:00-04:00
64.91411590576172,2015-04-06 00:00:00-04:00
65.31436157226562,2015-04-07 00:00:00-04:00
63.76238250732422,2015-04-08 00:00:00-04:00
65.93517303466797,2015-04-09 00:00:00-04:00
65.95968627929688,2015-04-10 00:00:00-04:00
65.2326889038086,2015-04-13 00:00:00-04:00
65.66561126708984,2015-04-14 00:00:00-04:00
67.31562042236328,2015-04-15 00:00:00-04:00
68.05894470214844,2015-04-16 00:00:00-04:00
67.44632720947266,2015-04-17 00:00:00-04:00
68.67156982421875,2015-04-20 00:00:00-04:00
67.64234924316406,2015-04-21 00:00:00-04:00
66.96439361572266,2015-04-22 00:00:00-04:00
66.94805908203125,2015-04-23 00:00:00-04:00
65.20817565917969,2015-04-24 00:00:00-04:00
65.12650299072266,2015-04-27 00:00:00-04:00
65.53492736816406,2015-04-28 00:00:00-04:00
67.76488494873047,2015-04-29 00:00:00-04:00
67.44632720947266,2015-04-30 00:00:00-04:00
66.88269805908203,2015-05-01 00:00:00-04:00
67.7485580444336,2015-05-04 00:00:00-04:00
65.1510009765625,2015-05-05 00:00:00-04:00
64.26066589355469,2015-05-06 00:00:00-04:00
61.54058837890625,2015-05-07 00:00:00-04:00
62.90470886230469,2015-05-08 00:00:00-04:00
63.982948303222656,2015-05-11 00:00:00-04:00
65.01215362548828,2015-05-12 00:00:00-04:00
64.87328338623047,2015-05-13 00:00:00-04:00
63.059898376464844,2015-05-14 00:00:00-04:00
64.47303771972656,2015-05-15 00:00:00-04:00
64.71808624267578,2015-05-18 00:00:00-04:00
63.28043746948242,2015-05-19 00:00:00-04:00
64.14630126953125,2015-05-20 00:00:00-04:00
65.85350036621094,2015-05-21 00:00:00-04:00
66.47428131103516,2015-05-22 00:00:00-04:00
64.71808624267578,2015-05-26 00:00:00-04:00
64.67723846435547,2015-05-27 00:00:00-04:00
63.3294563293457,2015-05-28 00:00:00-04:00
63.558170318603516,2015-05-29 00:00:00-04:00
64.4975357055664,2015-06-01 00:00:00-04:00
64.5547103881836,2015-06-02 00:00:00-04:00
63.43564224243164,2015-06-03 00:00:00-04:00
62.455440521240234,2015-06-04 00:00:00-04:00
63.92575454711914,2015-06-05 00:00:00-04:00
64.3913345336914,2015-06-08 00:00:00-04:00
65.33888244628906,2015-06-09 00:00:00-04:00
66.51512145996094,2015-06-10 00:00:00-04:00
66.1965560913086,2015-06-11 00:00:00-04:00
65.87799835205078,2015-06-12 00:00:00-04:00
65.2572021484375,2015-06-15 00:00:00-04:00
65.95968627929688,2015-06-16 00:00:00-04:00
64.8487548828125,2015-06-17 00:00:00-04:00
64.17897033691406,2015-06-18 00:00:00-04:00
62.58613967895508,2015-06-19 00:00:00-04:00
64.37500762939453,2015-06-22 00:00:00-04:00
65.2572021484375,2015-06-23 00:00:00-04:00
63.680694580078125,2015-06-24 00:00:00-04:00
62.39825439453125,2015-06-25 00:00:00-04:00
61.467063903808594,2015-06-26 00:00:00-04:00
61.393558502197266,2015-06-29 00:00:00-04:00
61.573272705078125,2015-06-30 00:00:00-04:00
59.482154846191406,2015-07-01 00:00:00-04:00
59.7353630065918,2015-07-02 00:00:00-04:00
57.35020065307617,2015-07-06 00:00:00-04:00
58.04452133178711,2015-07-07 00:00:00-04:00
56.59870910644531,2015-07-08 00:00:00-04:00
57.88114547729492,2015-07-09 00:00:00-04:00
57.9056510925293,2015-07-10 00:00:00-04:00
58.24873352050781,2015-07-13 00:00:00-04:00
59.90691375732422,2015-07-14 00:00:00-04:00
57.74229049682617,2015-07-15 00:00:00-04:00
56.51704025268555,2015-07-16 00:00:00-04:00
54.1318473815918,2015-07-17 00:00:00-04:00
52.955604553222656,2015-07-20 00:00:00-04:00
53.886810302734375,2015-07-21 00:00:00-04:00
54.10736083984375,2015-07-22 00:00:00-04:00
54.14818572998047,2015-07-23 00:00:00-04:00
52.19595718383789,2015-07-24 00:00:00-04:00
51.70585250854492,2015-07-27 00:00:00-04:00
53.08628845214844,2015-07-28 00:00:00-04:00
55.259117126464844,2015-07-29 00:00:00-04:00
55.28359603881836,2015-07-30 00:00:00-04:00
54.973209381103516,2015-07-31 00:00:00-04:00
54.581119537353516,2015-08-03 00:00:00-04:00
55.53681945800781,2015-08-04 00:00:00-04:00
55.847225189208984,2015-08-05 00:00:00-04:00
57.57075500488281,2015-08-06 00:00:00-04:00
56.23113250732422,2015-08-07 00:00:00-04:00
57.3338737487793,2015-08-10 00:00:00-04:00
57.88931655883789,2015-08-11 00:00:00-04:00
59.20441436767578,2015-08-12 00:00:00-04:00
58.54277420043945,2015-08-13 00:00:00-04:00
60.36433029174805,2015-08-14 00:00:00-04:00
58.98387145996094,2015-08-17 00:00:00-04:00
59.9395866394043,2015-08-18 00:00:00-04:00
58.6816520690918,2015-08-19 00:00:00-04:00
57.366539001464844,2015-08-20 00:00:00-04:00
54.36058044433594,2015-08-21 00:00:00-04:00
50.43974685668945,2015-08-24 00:00:00-04:00
49.680091857910156,2015-08-25 00:00:00-04:00
50.71748352050781,2015-08-26 00:00:00-04:00
53.66625213623047,2015-08-27 00:00:00-04:00
54.36872482299805,2015-08-28 00:00:00-04:00
55.78187561035156,2015-08-31 00:00:00-04:00
52.702396392822266,2015-09-01 00:00:00-04:00
55.095726013183594,2015-09-02 00:00:00-04:00
54.71182632446289,2015-09-03 00:00:00-04:00
53.91130447387695,2015-09-04 00:00:00-04:00
54.98137664794922,2015-09-08 00:00:00-04:00
53.13532257080078,2015-09-09 00:00:00-04:00
54.630126953125,2015-09-10 00:00:00-04:00
54.16453170776367,2015-09-11 00:00:00-04:00
53.68259811401367,2015-09-14 00:00:00-04:00
54.483089447021484,2015-09-15 00:00:00-04:00
57.08880615234375,2015-09-16 00:00:00-04:00
57.02346420288086,2015-09-17 00:00:00-04:00
56.36183547973633,2015-09-18 00:00:00-04:00
56.70488357543945,2015-09-21 00:00:00-04:00
56.50885772705078,2015-09-22 00:00:00-04:00
54.311561584472656,2015-09-23 00:00:00-04:00
54.45860290527344,2015-09-24 00:00:00-04:00
53.91947555541992,2015-09-25 00:00:00-04:00
51.1585693359375,2015-09-28 00:00:00-04:00
51.4608039855957,2015-09-29 00:00:00-04:00
52.76773452758789,2015-09-30 00:00:00-04:00
53.551902770996094,2015-10-01 00:00:00-04:00
56.65590286254883,2015-10-02 00:00:00-04:00
58.98387145996094,2015-10-05 00:00:00-04:00
59.286109924316406,2015-10-06 00:00:00-04:00
60.16012191772461,2015-10-07 00:00:00-04:00
62.259403228759766,2015-10-08 00:00:00-04:00
62.855682373046875,2015-10-09 00:00:00-04:00
62.82302474975586,2015-10-12 00:00:00-04:00
62.218563079833984,2015-10-13 00:00:00-04:00
62.43092727661133,2015-10-14 00:00:00-04:00
61.81831741333008,2015-10-15 00:00:00-04:00
63.043556213378906,2015-10-16 00:00:00-04:00
59.882389068603516,2015-10-19 00:00:00-04:00
59.923240661621094,2015-10-20 00:00:00-04:00
58.21604919433594,2015-10-21 00:00:00-04:00
59.098243713378906,2015-10-22 00:00:00-04:00
58.74700164794922,2015-10-23 00:00:00-04:00
59.53114318847656,2015-10-26 00:00:00-04:00
59.26976013183594,2015-10-27 00:00:00-04:00
61.67127990722656,2015-10-28 00:00:00-04:00
61.58959197998047,2015-10-29 00:00:00-04:00
60.31532287597656,2015-10-30 00:00:00-04:00
59.96409225463867,2015-11-02 00:00:00-05:00
63.1088981628418,2015-11-03 00:00:00-05:00
62.14506149291992,2015-11-04 00:00:00-05:00
62.97007369995117,2015-11-05 00:00:00-05:00
63.541839599609375,2015-11-06 00:00:00-05:00
65.03666687011719,2015-11-09 00:00:00-05:00
65.02030944824219,2015-11-10 00:00:00-05:00
65.20817565917969,2015-11-11 00:00:00-05:00
63.7868766784668,2015-11-12 00:00:00-05:00
62.66781997680664,2015-11-13 00:00:00-05:00
65.06932830810547,2015-11-16 00:00:00-05:00
65.02848815917969,2015-11-17 00:00:00-05:00
66.50694274902344,2015-11-18 00:00:00-05:00
62.94553756713867,2015-11-19 00:00:00-05:00
63.28043746948242,2015-11-20 00:00:00-05:00
65.13467407226562,2015-11-23 00:00:00-05:00
65.29804229736328,2015-11-24 00:00:00-05:00
64.28514862060547,2015-11-25 00:00:00-05:00
63.3212776184082,2015-11-27 00:00:00-05:00
63.72971725463867,2015-11-30 00:00:00-05:00
63.87672805786133,2015-12-01 00:00:00-05:00
62.72499084472656,2015-12-02 00:00:00-05:00
62.69232177734375,2015-12-03 00:00:00-05:00
62.33290100097656,2015-12-04 00:00:00-05:00
60.323482513427734,2015-12-07 00:00:00-05:00
61.2138557434082,2015-12-08 00:00:00-05:00
62.912872314453125,2015-12-09 00:00:00-05:00
64.60372161865234,2015-12-10 00:00:00-05:00
62.5371208190918,2015-12-11 00:00:00-05:00
61.76112365722656,2015-12-14 00:00:00-05:00
62.49629211425781,2015-12-15 00:00:00-05:00
59.106407165527344,2015-12-16 00:00:00-05:00
56.15762710571289,2015-12-17 00:00:00-05:00
54.0420036315918,2015-12-18 00:00:00-05:00
50.80732345581055,2015-12-21 00:00:00-05:00
51.7466926574707,2015-12-22 00:00:00-05:00
55.10389709472656,2015-12-23 00:00:00-05:00
55.479637145996094,2015-12-24 00:00:00-05:00
53.44572067260742,2015-12-28 00:00:00-05:00
54.27072525024414,2015-12-29 00:00:00-05:00
53.92764663696289,2015-12-30 00:00:00-05:00
54.64646911621094,2015-12-31 00:00:00-05:00
54.001163482666016,2016-01-04 00:00:00-05:00
53.24966812133789,2016-01-05 00:00:00-05:00
50.80732345581055,2016-01-06 00:00:00-05:00
49.33702850341797,2016-01-07 00:00:00-05:00
49.63108444213867,2016-01-08 00:00:00-05:00
47.04987716674805,2016-01-11 00:00:00-05:00
47.80137634277344,2016-01-12 00:00:00-05:00
48.61003494262695,2016-01-13 00:00:00-05:00
51.19941329956055,2016-01-14 00:00:00-05:00
51.591487884521484,2016-01-15 00:00:00-05:00
49.402366638183594,2016-01-19 00:00:00-05:00
49.75361633300781,2016-01-20 00:00:00-05:00
52.359310150146484,2016-01-21 00:00:00-05:00
54.0501823425293,2016-01-22 00:00:00-05:00
50.709312438964844,2016-01-25 00:00:00-05:00
54.34424591064453,2016-01-26 00:00:00-05:00
55.76552963256836,2016-01-27 00:00:00-05:00
59.457645416259766,2016-01-28 00:00:00-05:00
61.71212387084961,2016-01-29 00:00:00-05:00
59.30244445800781,2016-02-01 00:00:00-05:00
58.199710845947266,2016-02-02 00:00:00-05:00
61.16483688354492,2016-02-03 00:00:00-05:00
58.812339782714844,2016-02-04 00:00:00-05:00
54.98137664794922,2016-02-05 00:00:00-05:00
57.13782501220703,2016-02-08 00:00:00-05:00
54.77715301513672,2016-02-09 00:00:00-05:00
54.99769973754883,2016-02-10 00:00:00-05:00
55.46330261230469,2016-02-11 00:00:00-05:00
56.46800994873047,2016-02-12 00:00:00-05:00
55.520484924316406,2016-02-16 00:00:00-05:00
57.53807830810547,2016-02-17 00:00:00-05:00
57.382869720458984,2016-02-18 00:00:00-05:00
58.877689361572266,2016-02-19 00:00:00-05:00
60.20095443725586,2016-02-22 00:00:00-05:00
57.170494079589844,2016-02-23 00:00:00-05:00
58.5836296081543,2016-02-24 00:00:00-05:00
58.452945709228516,2016-02-25 00:00:00-05:00
59.30244445800781,2016-02-26 00:00:00-05:00
58.199710845947266,2016-02-29 00:00:00-05:00
59.21261215209961,2016-03-01 00:00:00-05:00
60.446022033691406,2016-03-02 00:00:00-05:00
59.22893524169922,2016-03-03 00:00:00-05:00
62.071533203125,2016-03-04 00:00:00-05:00
62.2757453918457,2016-03-07 00:00:00-05:00
60.764583587646484,2016-03-08 00:00:00-05:00
61.01779556274414,2016-03-09 00:00:00-05:00
61.32819366455078,2016-03-10 00:00:00-05:00
64.06461334228516,2016-03-11 00:00:00-05:00
62.08787155151367,2016-03-14 00:00:00-04:00
62.880184173583984,2016-03-15 00:00:00-04:00
62.98638916015625,2016-03-16 00:00:00-04:00
63.29676818847656,2016-03-17 00:00:00-04:00
63.402976989746094,2016-03-18 00:00:00-04:00
63.754188537597656,2016-03-21 00:00:00-04:00
63.72971725463867,2016-03-22 00:00:00-04:00
62.6514778137207,2016-03-23 00:00:00-04:00
63.24778747558594,2016-03-24 00:00:00-04:00
62.455440521240234,2016-03-28 00:00:00-04:00
63.02722930908203,2016-03-29 00:00:00-04:00
64.5547103881836,2016-03-30 00:00:00-04:00
63.043556213378906,2016-03-31 00:00:00-04:00
62.70863342285156,2016-04-01 00:00:00-04:00
60.86260223388672,2016-04-04 00:00:00-04:00
60.28265380859375,2016-04-05 00:00:00-04:00
62.6433219909668,2016-04-06 00:00:00-04:00
64.58737182617188,2016-04-07 00:00:00-04:00
66.2047348022461,2016-04-08 00:00:00-04:00
65.82080078125,2016-04-11 00:00:00-04:00
67.02155303955078,2016-04-12 00:00:00-04:00
66.4906234741211,2016-04-13 00:00:00-04:00
66.76017761230469,2016-04-14 00:00:00-04:00
65.4369125366211,2016-04-15 00:00:00-04:00
66.83370971679688,2016-04-18 00:00:00-04:00
67.22576904296875,2016-04-19 00:00:00-04:00
68.16514587402344,2016-04-20 00:00:00-04:00
67.42996215820312,2016-04-21 00:00:00-04:00
68.35302734375,2016-04-22 00:00:00-04:00
69.00650024414062,2016-04-25 00:00:00-04:00
70.6646728515625,2016-04-26 00:00:00-04:00
72.23298645019531,2016-04-27 00:00:00-04:00
70.96688842773438,2016-04-28 00:00:00-04:00
70.72184753417969,2016-04-29 00:00:00-04:00
71.56317901611328,2016-05-02 00:00:00-04:00
69.34954833984375,2016-05-03 00:00:00-04:00
68.75325775146484,2016-05-04 00:00:00-04:00
71.62036895751953,2016-05-05 00:00:00-04:00
69.80697631835938,2016-05-06 00:00:00-04:00
70.02754974365234,2016-05-09 00:00:00-04:00
71.39981842041016,2016-05-10 00:00:00-04:00
70.6483383178711,2016-05-11 00:00:00-04:00
71.1792984008789,2016-05-12 00:00:00-04:00
69.83148956298828,2016-05-13 00:00:00-04:00
70.72184753417969,2016-05-16 00:00:00-04:00
71.01590728759766,2016-05-17 00:00:00-04:00
71.00773620605469,2016-05-18 00:00:00-04:00
71.00773620605469,2016-05-19 00:00:00-04:00
71.08124542236328,2016-05-20 00:00:00-04:00
70.9342041015625,2016-05-23 00:00:00-04:00
71.85724639892578,2016-05-24 00:00:00-04:00
73.30303955078125,2016-05-25 00:00:00-04:00
75.0755615234375,2016-05-26 00:00:00-04:00
75.8515625,2016-05-27 00:00:00-04:00
74.29142761230469,2016-05-31 00:00:00-04:00
74.76519012451172,2016-06-01 00:00:00-04:00
75.49217224121094,2016-06-02 00:00:00-04:00
73.60528564453125,2016-06-03 00:00:00-04:00
74.22608184814453,2016-06-06 00:00:00-04:00
77.26470184326172,2016-06-07 00:00:00-04:00
76.0721435546875,2016-06-08 00:00:00-04:00
75.296142578125,2016-06-09 00:00:00-04:00
72.97630310058594,2016-06-10 00:00:00-04:00
72.50254821777344,2016-06-13 00:00:00-04:00
73.40108489990234,2016-06-14 00:00:00-04:00
72.80475616455078,2016-06-15 00:00:00-04:00
71.26911163330078,2016-06-16 00:00:00-04:00
71.48149871826172,2016-06-17 00:00:00-04:00
72.70675659179688,2016-06-20 00:00:00-04:00
74.26691436767578,2016-06-21 00:00:00-04:00
74.16073608398438,2016-06-22 00:00:00-04:00
74.66717529296875,2016-06-23 00:00:00-04:00
71.29362487792969,2016-06-24 00:00:00-04:00
68.42652130126953,2016-06-27 00:00:00-04:00
72.3800277709961,2016-06-28 00:00:00-04:00
74.16073608398438,2016-06-29 00:00:00-04:00
74.50379943847656,2016-06-30 00:00:00-04:00
73.95652770996094,2016-07-01 00:00:00-04:00
73.13151550292969,2016-07-05 00:00:00-04:00
73.92382049560547,2016-07-06 00:00:00-04:00
72.36368560791016,2016-07-07 00:00:00-04:00
72.82930755615234,2016-07-08 00:00:00-04:00
73.27037811279297,2016-07-11 00:00:00-04:00
75.11644744873047,2016-07-12 00:00:00-04:00
74.36493682861328,2016-07-13 00:00:00-04:00
75.33698272705078,2016-07-14 00:00:00-04:00
74.27509307861328,2016-07-15 00:00:00-04:00
73.98101043701172,2016-07-18 00:00:00-04:00
73.04165649414062,2016-07-19 00:00:00-04:00
73.09065246582031,2016-07-20 00:00:00-04:00
72.02876281738281,2016-07-21 00:00:00-04:00
72.06963348388672,2016-07-22 00:00:00-04:00
69.7171401977539,2016-07-25 00:00:00-04:00
70.15821838378906,2016-07-26 00:00:00-04:00
69.72529602050781,2016-07-27 00:00:00-04:00
70.19091033935547,2016-07-28 00:00:00-04:00
71.71021270751953,2016-07-29 00:00:00-04:00
70.20722198486328,2016-08-01 00:00:00-04:00
70.12554168701172,2016-08-02 00:00:00-04:00
71.34264373779297,2016-08-03 00:00:00-04:00
72.62507629394531,2016-08-04 00:00:00-04:00
75.92510223388672,2016-08-05 00:00:00-04:00
76.53773498535156,2016-08-08 00:00:00-04:00
77.01148986816406,2016-08-09 00:00:00-04:00
76.20281219482422,2016-08-10 00:00:00-04:00
76.9134750366211,2016-08-11 00:00:00-04:00
77.25654602050781,2016-08-12 00:00:00-04:00
78.7840347290039,2016-08-15 00:00:00-04:00
77.60779571533203,2016-08-16 00:00:00-04:00
77.84466552734375,2016-08-17 00:00:00-04:00
80.4993896484375,2016-08-18 00:00:00-04:00
80.53206634521484,2016-08-19 00:00:00-04:00
78.81669616699219,2016-08-22 00:00:00-04:00
78.89837646484375,2016-08-23 00:00:00-04:00
78.57164001464844,2016-08-24 00:00:00-04:00
78.62883758544922,2016-08-25 00:00:00-04:00
78.68599700927734,2016-08-26 00:00:00-04:00
79.52734375,2016-08-29 00:00:00-04:00
78.82487487792969,2016-08-30 00:00:00-04:00
77.80382537841797,2016-08-31 00:00:00-04:00
77.82015991210938,2016-09-01 00:00:00-04:00
78.72686004638672,2016-09-02 00:00:00-04:00
79.3558120727539,2016-09-06 00:00:00-04:00
80.50755310058594,2016-09-07 00:00:00-04:00
80.32786560058594,2016-09-08 00:00:00-04:00
78.45728302001953,2016-09-09 00:00:00-04:00
78.11420440673828,2016-09-12 00:00:00-04:00
74.2505874633789,2016-09-13 00:00:00-04:00
72.33917999267578,2016-09-14 00:00:00-04:00
73.41741180419922,2016-09-15 00:00:00-04:00
73.26220703125,2016-09-16 00:00:00-04:00
72.93547058105469,2016-09-19 00:00:00-04:00
72.16766357421875,2016-09-20 00:00:00-04:00
73.01715850830078,2016-09-21 00:00:00-04:00
74.33226013183594,2016-09-22 00:00:00-04:00
72.63323974609375,2016-09-23 00:00:00-04:00
73.76863861083984,2016-09-26 00:00:00-04:00
72.3146743774414,2016-09-27 00:00:00-04:00
76.27632904052734,2016-09-28 00:00:00-04:00
78.03253936767578,2016-09-29 00:00:00-04:00
78.8575439453125,2016-09-30 00:00:00-04:00
75.58202362060547,2016-10-03 00:00:00-04:00
74.814208984375,2016-10-04 00:00:00-04:00
77.35453796386719,2016-10-05 00:00:00-04:00
77.63229370117188,2016-10-06 00:00:00-04:00
77.35453796386719,2016-10-07 00:00:00-04:00
85.93953704833984,2016-10-10 00:00:00-04:00
85.63729095458984,2016-10-11 00:00:00-04:00
85.39224243164062,2016-10-12 00:00:00-04:00
84.56724548339844,2016-10-13 00:00:00-04:00
82.4189682006836,2016-10-14 00:00:00-04:00
82.0677261352539,2016-10-17 00:00:00-04:00
81.4469223022461,2016-10-18 00:00:00-04:00
84.29767608642578,2016-10-19 00:00:00-04:00
83.52169799804688,2016-10-20 00:00:00-04:00
83.5135269165039,2016-10-21 00:00:00-04:00
81.35707092285156,2016-10-24 00:00:00-04:00
79.59269714355469,2016-10-25 00:00:00-04:00
78.45728302001953,2016-10-26 00:00:00-04:00
79.05360412597656,2016-10-27 00:00:00-04:00
76.77462005615234,2016-10-28 00:00:00-04:00
74.56915283203125,2016-10-31 00:00:00-04:00
74.993896484375,2016-11-01 00:00:00-04:00
74.56097412109375,2016-11-02 00:00:00-04:00
75.6065444946289,2016-11-03 00:00:00-04:00
74.89588928222656,2016-11-04 00:00:00-04:00
76.7500991821289,2016-11-07 00:00:00-05:00
76.57039642333984,2016-11-08 00:00:00-05:00
80.18081665039062,2016-11-09 00:00:00-05:00
79.53553771972656,2016-11-10 00:00:00-05:00
77.99986267089844,2016-11-11 00:00:00-05:00
77.0441665649414,2016-11-14 00:00:00-05:00
78.95556640625,2016-11-15 00:00:00-05:00
79.71522521972656,2016-11-16 00:00:00-05:00
79.98479461669922,2016-11-17 00:00:00-05:00
79.3149642944336,2016-11-18 00:00:00-05:00
82.05953216552734,2016-11-21 00:00:00-05:00
81.03033447265625,2016-11-22 00:00:00-05:00
82.31278228759766,2016-11-23 00:00:00-05:00
81.22637939453125,2016-11-25 00:00:00-05:00
79.02908325195312,2016-11-28 00:00:00-05:00
77.92633819580078,2016-11-29 00:00:00-05:00
88.09598541259766,2016-11-30 00:00:00-05:00
89.8521957397461,2016-12-01 00:00:00-05:00
88.33285522460938,2016-12-02 00:00:00-05:00
87.3445053100586,2016-12-05 00:00:00-05:00
86.82171630859375,2016-12-06 00:00:00-05:00
86.08655548095703,2016-12-07 00:00:00-05:00
87.61405181884766,2016-12-08 00:00:00-05:00
86.61751556396484,2016-12-09 00:00:00-05:00
85.75980377197266,2016-12-12 00:00:00-05:00
85.99671936035156,2016-12-13 00:00:00-05:00
82.91724395751953,2016-12-14 00:00:00-05:00
82.64765930175781,2016-12-15 00:00:00-05:00
83.27665710449219,2016-12-16 00:00:00-05:00
85.97220611572266,2016-12-19 00:00:00-05:00
83.85659790039062,2016-12-20 00:00:00-05:00
82.86821746826172,2016-12-21 00:00:00-05:00
83.91378021240234,2016-12-22 00:00:00-05:00
84.0771484375,2016-12-23 00:00:00-05:00
84.82864379882812,2016-12-27 00:00:00-05:00
84.0853271484375,2016-12-28 00:00:00-05:00
83.35832214355469,2016-12-29 00:00:00-05:00
82.54965209960938,2016-12-30 00:00:00-05:00
84.33853912353516,2017-01-03 00:00:00-05:00
84.59992218017578,2017-01-04 00:00:00-05:00
84.68158721923828,2017-01-05 00:00:00-05:00
84.6734390258789,2017-01-06 00:00:00-05:00
82.8519058227539,2017-01-09 00:00:00-05:00
83.89742279052734,2017-01-10 00:00:00-05:00
84.87763977050781,2017-01-11 00:00:00-05:00
84.59992218017578,2017-01-12 00:00:00-05:00
82.7947006225586,2017-01-13 00:00:00-05:00
82.04322052001953,2017-01-17 00:00:00-05:00
82.10856628417969,2017-01-18 00:00:00-05:00
83.52985382080078,2017-01-19 00:00:00-05:00
84.2241439819336,2017-01-20 00:00:00-05:00
83.47267150878906,2017-01-23 00:00:00-05:00
84.73877716064453,2017-01-24 00:00:00-05:00
85.86601257324219,2017-01-25 00:00:00-05:00
87.1566162109375,2017-01-26 00:00:00-05:00
87.14027404785156,2017-01-27 00:00:00-05:00
83.72589874267578,2017-01-30 00:00:00-05:00
85.90687561035156,2017-01-31 00:00:00-05:00
86.3887939453125,2017-02-01 00:00:00-05:00
85.46578216552734,2017-02-02 00:00:00-05:00
85.29423522949219,2017-02-03 00:00:00-05:00
86.12742614746094,2017-02-06 00:00:00-05:00
81.78182983398438,2017-02-07 00:00:00-05:00
82.1412353515625,2017-02-08 00:00:00-05:00
84.89397430419922,2017-02-09 00:00:00-05:00
85.59647369384766,2017-02-10 00:00:00-05:00
85.19620513916016,2017-02-13 00:00:00-05:00
87.95713806152344,2017-02-14 00:00:00-05:00
91.35517120361328,2017-02-15 00:00:00-05:00
89.04354095458984,2017-02-16 00:00:00-05:00
87.9162826538086,2017-02-17 00:00:00-05:00
87.27098083496094,2017-02-21 00:00:00-05:00
83.34197998046875,2017-02-22 00:00:00-05:00
82.46797180175781,2017-02-23 00:00:00-05:00
82.01873779296875,2017-02-24 00:00:00-05:00
83.0315933227539,2017-02-27 00:00:00-05:00
82.38628387451172,2017-02-28 00:00:00-05:00
86.34795379638672,2017-03-01 00:00:00-05:00
84.80413818359375,2017-03-02 00:00:00-05:00
84.60808563232422,2017-03-03 00:00:00-05:00
84.91849517822266,2017-03-06 00:00:00-05:00
85.42493438720703,2017-03-07 00:00:00-05:00
81.48777770996094,2017-03-08 00:00:00-05:00
82.8927230834961,2017-03-09 00:00:00-05:00
82.87638854980469,2017-03-10 00:00:00-05:00
82.7130355834961,2017-03-13 00:00:00-04:00
80.33601379394531,2017-03-14 00:00:00-04:00
84.06897735595703,2017-03-15 00:00:00-04:00
84.49372863769531,2017-03-16 00:00:00-04:00
85.51476287841797,2017-03-17 00:00:00-04:00
84.71427917480469,2017-03-20 00:00:00-04:00
83.41551971435547,2017-03-21 00:00:00-04:00
82.63951110839844,2017-03-22 00:00:00-04:00
81.35707092285156,2017-03-23 00:00:00-04:00
81.4632568359375,2017-03-24 00:00:00-04:00
