JD,Date
20.89707374572754,2016-08-09 00:00:00-04:00
21.868595123291016,2016-08-10 00:00:00-04:00
21.75649642944336,2016-08-11 00:00:00-04:00
23.026947021484375,2016-08-12 00:00:00-04:00
23.652833938598633,2016-08-15 00:00:00-04:00
23.372587203979492,2016-08-16 00:00:00-04:00
23.718223571777344,2016-08-17 00:00:00-04:00
23.72756576538086,2016-08-18 00:00:00-04:00
24.2039852142334,2016-08-19 00:00:00-04:00
24.07320213317871,2016-08-22 00:00:00-04:00
24.23200798034668,2016-08-23 00:00:00-04:00
23.877029418945312,2016-08-24 00:00:00-04:00
23.746248245239258,2016-08-25 00:00:00-04:00
24.091886520385742,2016-08-26 00:00:00-04:00
23.923738479614258,2016-08-29 00:00:00-04:00
23.90505599975586,2016-08-30 00:00:00-04:00
23.736907958984375,2016-08-31 00:00:00-04:00
24.017152786254883,2016-09-01 00:00:00-04:00
23.86768913269043,2016-09-02 00:00:00-04:00
24.792503356933594,2016-09-06 00:00:00-04:00
24.801843643188477,2016-09-07 00:00:00-04:00
25.091434478759766,2016-09-08 00:00:00-04:00
24.633697509765625,2016-09-09 00:00:00-04:00
24.755138397216797,2016-09-12 00:00:00-04:00
24.78316307067871,2016-09-13 00:00:00-04:00
24.297401428222656,2016-09-14 00:00:00-04:00
24.40949821472168,2016-09-15 00:00:00-04:00
24.502914428710938,2016-09-16 00:00:00-04:00
24.33476448059082,2016-09-19 00:00:00-04:00
24.14793586730957,2016-09-20 00:00:00-04:00
24.17595863342285,2016-09-21 00:00:00-04:00
24.56830406188965,2016-09-22 00:00:00-04:00
25.072750091552734,2016-09-23 00:00:00-04:00
24.792503356933594,2016-09-26 00:00:00-04:00
24.92328453063965,2016-09-27 00:00:00-04:00
24.5589656829834,2016-09-28 00:00:00-04:00
24.26937484741211,2016-09-29 00:00:00-04:00
24.372133255004883,2016-09-30 00:00:00-04:00
24.39081573486328,2016-10-03 00:00:00-04:00
25.679950714111328,2016-10-04 00:00:00-04:00
26.090980529785156,2016-10-05 00:00:00-04:00
25.595876693725586,2016-10-06 00:00:00-04:00
25.250240325927734,2016-10-07 00:00:00-04:00
25.50246238708496,2016-10-10 00:00:00-04:00
24.988676071166992,2016-10-11 00:00:00-04:00
24.839210510253906,2016-10-12 00:00:00-04:00
24.540283203125,2016-10-13 00:00:00-04:00
24.755138397216797,2016-10-14 00:00:00-04:00
24.577646255493164,2016-10-17 00:00:00-04:00
24.53093910217285,2016-10-18 00:00:00-04:00
24.56830406188965,2016-10-19 00:00:00-04:00
24.895259857177734,2016-10-20 00:00:00-04:00
25.10077667236328,2016-10-21 00:00:00-04:00
24.755138397216797,2016-10-24 00:00:00-04:00
24.680404663085938,2016-10-25 00:00:00-04:00
24.736454010009766,2016-10-26 00:00:00-04:00
24.17595863342285,2016-10-27 00:00:00-04:00
24.194643020629883,2016-10-28 00:00:00-04:00
24.241352081298828,2016-10-31 00:00:00-04:00
23.643489837646484,2016-11-01 00:00:00-04:00
23.111021041870117,2016-11-02 00:00:00-04:00
23.045631408691406,2016-11-03 00:00:00-04:00
23.026947021484375,2016-11-04 00:00:00-04:00
23.783613204956055,2016-11-07 00:00:00-05:00
23.76493263244629,2016-11-08 00:00:00-05:00
23.475343704223633,2016-11-09 00:00:00-05:00
22.784067153930664,2016-11-10 00:00:00-05:00
22.457115173339844,2016-11-11 00:00:00-05:00
22.148841857910156,2016-11-14 00:00:00-05:00
24.671064376831055,2016-11-15 00:00:00-05:00
24.76447868347168,2016-11-16 00:00:00-05:00
24.988676071166992,2016-11-17 00:00:00-05:00
24.70842933654785,2016-11-18 00:00:00-05:00
24.28805923461914,2016-11-21 00:00:00-05:00
24.11056900024414,2016-11-22 00:00:00-05:00
24.04517936706543,2016-11-23 00:00:00-05:00
23.858346939086914,2016-11-25 00:00:00-05:00
24.129253387451172,2016-11-28 00:00:00-05:00
25.08209228515625,2016-11-29 00:00:00-05:00
25.10077667236328,2016-11-30 00:00:00-05:00
24.56830406188965,2016-12-01 00:00:00-05:00
24.17595863342285,2016-12-02 00:00:00-05:00
24.241352081298828,2016-12-05 00:00:00-05:00
24.129253387451172,2016-12-06 00:00:00-05:00
25.20353126525879,2016-12-07 00:00:00-05:00
25.194189071655273,2016-12-08 00:00:00-05:00
25.072750091552734,2016-12-09 00:00:00-05:00
24.437524795532227,2016-12-12 00:00:00-05:00
24.904600143432617,2016-12-13 00:00:00-05:00
25.175508499145508,2016-12-14 00:00:00-05:00
24.07320213317871,2016-12-15 00:00:00-05:00
23.923738479614258,2016-12-16 00:00:00-05:00
23.708881378173828,2016-12-19 00:00:00-05:00
23.839662551879883,2016-12-20 00:00:00-05:00
24.17595863342285,2016-12-21 00:00:00-05:00
23.933080673217773,2016-12-22 00:00:00-05:00
23.8116397857666,2016-12-23 00:00:00-05:00
24.22266960144043,2016-12-27 00:00:00-05:00
24.04517936706543,2016-12-28 00:00:00-05:00
23.951763153076172,2016-12-29 00:00:00-05:00
23.76493263244629,2016-12-30 00:00:00-05:00
24.119911193847656,2017-01-03 00:00:00-05:00
24.14793586730957,2017-01-04 00:00:00-05:00
24.56830406188965,2017-01-05 00:00:00-05:00
24.540283203125,2017-01-06 00:00:00-05:00
24.53093910217285,2017-01-09 00:00:00-05:00
25.128799438476562,2017-01-10 00:00:00-05:00
25.007360458374023,2017-01-11 00:00:00-05:00
24.857894897460938,2017-01-12 00:00:00-05:00
25.072750091552734,2017-01-13 00:00:00-05:00
25.418386459350586,2017-01-17 00:00:00-05:00
25.371679306030273,2017-01-18 00:00:00-05:00
25.92283058166504,2017-01-19 00:00:00-05:00
25.7827091217041,2017-01-20 00:00:00-05:00
26.32451820373535,2017-01-23 00:00:00-05:00
26.660816192626953,2017-01-24 00:00:00-05:00
26.7075252532959,2017-01-25 00:00:00-05:00
26.45530128479004,2017-01-26 00:00:00-05:00
26.49266815185547,2017-01-27 00:00:00-05:00
26.67949867248535,2017-01-30 00:00:00-05:00
26.530033111572266,2017-01-31 00:00:00-05:00
26.27781105041504,2017-02-01 00:00:00-05:00
26.31517791748047,2017-02-02 00:00:00-05:00
26.45530128479004,2017-02-03 00:00:00-05:00
26.660816192626953,2017-02-06 00:00:00-05:00
26.913036346435547,2017-02-07 00:00:00-05:00
27.071842193603516,2017-02-08 00:00:00-05:00
27.099870681762695,2017-02-09 00:00:00-05:00
27.445505142211914,2017-02-10 00:00:00-05:00
27.576290130615234,2017-02-13 00:00:00-05:00
27.492216110229492,2017-02-14 00:00:00-05:00
28.15546417236328,2017-02-15 00:00:00-05:00
28.239540100097656,2017-02-16 00:00:00-05:00
27.88456153869629,2017-02-17 00:00:00-05:00
28.239540100097656,2017-02-21 00:00:00-05:00
28.463735580444336,2017-02-22 00:00:00-05:00
28.594518661499023,2017-02-23 00:00:00-05:00
28.276906967163086,2017-02-24 00:00:00-05:00
28.772008895874023,2017-02-27 00:00:00-05:00
28.557153701782227,2017-02-28 00:00:00-05:00
28.65056800842285,2017-03-01 00:00:00-05:00
28.893447875976562,2017-03-02 00:00:00-05:00
28.893447875976562,2017-03-03 00:00:00-05:00
28.407686233520508,2017-03-06 00:00:00-05:00
28.72530174255371,2017-03-07 00:00:00-05:00
29.276453018188477,2017-03-08 00:00:00-05:00
29.145671844482422,2017-03-09 00:00:00-05:00
29.014888763427734,2017-03-10 00:00:00-05:00
29.603408813476562,2017-03-13 00:00:00-04:00
29.30447769165039,2017-03-14 00:00:00-04:00
29.313817977905273,2017-03-15 00:00:00-04:00
29.463285446166992,2017-03-16 00:00:00-04:00
29.481966018676758,2017-03-17 00:00:00-04:00
29.63142967224121,2017-03-20 00:00:00-04:00
28.3236141204834,2017-03-21 00:00:00-04:00
28.56649398803711,2017-03-22 00:00:00-04:00
29.229745864868164,2017-03-23 00:00:00-04:00
29.20172119140625,2017-03-24 00:00:00-04:00
29.313817977905273,2017-03-27 00:00:00-04:00
29.3885498046875,2017-03-28 00:00:00-04:00
29.50065040588379,2017-03-29 00:00:00-04:00
29.481966018676758,2017-03-30 00:00:00-04:00
29.061595916748047,2017-03-31 00:00:00-04:00
29.81826400756836,2017-04-03 00:00:00-04:00
29.369869232177734,2017-04-04 00:00:00-04:00
29.453941345214844,2017-04-05 00:00:00-04:00
30.107851028442383,2017-04-06 00:00:00-04:00
29.90233612060547,2017-04-07 00:00:00-04:00
30.518877029418945,2017-04-10 00:00:00-04:00
30.173242568969727,2017-04-11 00:00:00-04:00
30.556245803833008,2017-04-12 00:00:00-04:00
30.33205223083496,2017-04-13 00:00:00-04:00
30.565589904785156,2017-04-17 00:00:00-04:00
30.677684783935547,2017-04-18 00:00:00-04:00
31.163448333740234,2017-04-19 00:00:00-04:00
31.733287811279297,2017-04-20 00:00:00-04:00
32.088260650634766,2017-04-21 00:00:00-04:00
32.29377746582031,2017-04-24 00:00:00-04:00
32.65809631347656,2017-04-25 00:00:00-04:00
32.6394157409668,2017-04-26 00:00:00-04:00
32.975711822509766,2017-04-27 00:00:00-04:00
32.76085662841797,2017-04-28 00:00:00-04:00
33.01308059692383,2017-05-01 00:00:00-04:00
33.11583709716797,2017-05-02 00:00:00-04:00
32.83559036254883,2017-05-03 00:00:00-04:00
33.06912612915039,2017-05-04 00:00:00-04:00
33.424102783203125,2017-05-05 00:00:00-04:00
36.01171875,2017-05-08 00:00:00-04:00
35.99303436279297,2017-05-09 00:00:00-04:00
36.731014251708984,2017-05-10 00:00:00-04:00
37.14204788208008,2017-05-11 00:00:00-04:00
37.889373779296875,2017-05-12 00:00:00-04:00
37.58110046386719,2017-05-15 00:00:00-04:00
38.08554458618164,2017-05-16 00:00:00-04:00
37.40361022949219,2017-05-17 00:00:00-04:00
37.515708923339844,2017-05-18 00:00:00-04:00
38.35645294189453,2017-05-19 00:00:00-04:00
38.91694641113281,2017-05-22 00:00:00-04:00
38.03883743286133,2017-05-23 00:00:00-04:00
37.77727127075195,2017-05-24 00:00:00-04:00
38.319087982177734,2017-05-25 00:00:00-04:00
38.29106140136719,2017-05-26 00:00:00-04:00
38.10422897338867,2017-05-30 00:00:00-04:00
37.394264221191406,2017-05-31 00:00:00-04:00
37.637149810791016,2017-06-01 00:00:00-04:00
37.58110046386719,2017-06-02 00:00:00-04:00
37.66517639160156,2017-06-05 00:00:00-04:00
37.534393310546875,2017-06-06 00:00:00-04:00
38.46855163574219,2017-06-07 00:00:00-04:00
39.159820556640625,2017-06-08 00:00:00-04:00
36.43208694458008,2017-06-09 00:00:00-04:00
36.637603759765625,2017-06-12 00:00:00-04:00
36.68431091308594,2017-06-13 00:00:00-04:00
35.87159729003906,2017-06-14 00:00:00-04:00
35.61002731323242,2017-06-15 00:00:00-04:00
35.656734466552734,2017-06-16 00:00:00-04:00
37.12336349487305,2017-06-19 00:00:00-04:00
36.33867263793945,2017-06-20 00:00:00-04:00
38.38447189331055,2017-06-21 00:00:00-04:00
38.608673095703125,2017-06-22 00:00:00-04:00
40.12200164794922,2017-06-23 00:00:00-04:00
40.24345016479492,2017-06-26 00:00:00-04:00
38.01081085205078,2017-06-27 00:00:00-04:00
38.56196212768555,2017-06-28 00:00:00-04:00
36.899166107177734,2017-06-29 00:00:00-04:00
36.637603759765625,2017-06-30 00:00:00-04:00
36.301307678222656,2017-07-03 00:00:00-04:00
37.14204788208008,2017-07-05 00:00:00-04:00
36.534847259521484,2017-07-06 00:00:00-04:00
36.637603759765625,2017-07-07 00:00:00-04:00
37.75859069824219,2017-07-10 00:00:00-04:00
38.1229133605957,2017-07-11 00:00:00-04:00
38.711429595947266,2017-07-12 00:00:00-04:00
38.70208740234375,2017-07-13 00:00:00-04:00
39.243896484375,2017-07-14 00:00:00-04:00
38.888919830322266,2017-07-17 00:00:00-04:00
40.15937042236328,2017-07-18 00:00:00-04:00
40.374229431152344,2017-07-19 00:00:00-04:00
40.0939826965332,2017-07-20 00:00:00-04:00
40.24345016479492,2017-07-21 00:00:00-04:00
40.67315673828125,2017-07-24 00:00:00-04:00
41.5325813293457,2017-07-25 00:00:00-04:00
42.84973907470703,2017-07-26 00:00:00-04:00
42.186492919921875,2017-07-27 00:00:00-04:00
42.24253845214844,2017-07-28 00:00:00-04:00
42.19582748413086,2017-07-31 00:00:00-04:00
42.55080795288086,2017-08-01 00:00:00-04:00
42.270565032958984,2017-08-02 00:00:00-04:00
42.3172721862793,2017-08-03 00:00:00-04:00
43.344844818115234,2017-08-04 00:00:00-04:00
44.428466796875,2017-08-07 00:00:00-04:00
44.979618072509766,2017-08-08 00:00:00-04:00
44.69002914428711,2017-08-09 00:00:00-04:00
43.05525588989258,2017-08-10 00:00:00-04:00
42.87776565551758,2017-08-11 00:00:00-04:00
41.33640670776367,2017-08-14 00:00:00-04:00
41.14957809448242,2017-08-15 00:00:00-04:00
40.77591323852539,2017-08-16 00:00:00-04:00
38.11357116699219,2017-08-17 00:00:00-04:00
37.48768997192383,2017-08-18 00:00:00-04:00
38.543277740478516,2017-08-21 00:00:00-04:00
39.37468338012695,2017-08-22 00:00:00-04:00
39.64558029174805,2017-08-23 00:00:00-04:00
39.29994583129883,2017-08-24 00:00:00-04:00
38.178958892822266,2017-08-25 00:00:00-04:00
37.69319534301758,2017-08-28 00:00:00-04:00
38.150936126708984,2017-08-29 00:00:00-04:00
39.17850875854492,2017-08-30 00:00:00-04:00
39.150482177734375,2017-08-31 00:00:00-04:00
39.2252197265625,2017-09-01 00:00:00-04:00
38.67406463623047,2017-09-05 00:00:00-04:00
38.898258209228516,2017-09-06 00:00:00-04:00
39.07575225830078,2017-09-07 00:00:00-04:00
38.440528869628906,2017-09-08 00:00:00-04:00
39.27192687988281,2017-09-11 00:00:00-04:00
40.43962097167969,2017-09-12 00:00:00-04:00
42.289249420166016,2017-09-13 00:00:00-04:00
42.270565032958984,2017-09-14 00:00:00-04:00
41.95294952392578,2017-09-15 00:00:00-04:00
41.79414749145508,2017-09-18 00:00:00-04:00
41.41114044189453,2017-09-19 00:00:00-04:00
41.51389694213867,2017-09-20 00:00:00-04:00
40.150028228759766,2017-09-21 00:00:00-04:00
39.580196380615234,2017-09-22 00:00:00-04:00
38.23501205444336,2017-09-25 00:00:00-04:00
37.66517639160156,2017-09-26 00:00:00-04:00
37.095340728759766,2017-09-27 00:00:00-04:00
36.10513687133789,2017-09-28 00:00:00-04:00
35.68476486206055,2017-09-29 00:00:00-04:00
36.5255012512207,2017-10-02 00:00:00-04:00
36.62826156616211,2017-10-03 00:00:00-04:00
35.81554412841797,2017-10-04 00:00:00-04:00
36.562870025634766,2017-10-05 00:00:00-04:00
36.656288146972656,2017-10-06 00:00:00-04:00
36.34801483154297,2017-10-09 00:00:00-04:00
37.52505111694336,2017-10-10 00:00:00-04:00
37.011268615722656,2017-10-11 00:00:00-04:00
35.97434997558594,2017-10-12 00:00:00-04:00
36.17052459716797,2017-10-13 00:00:00-04:00
37.0579719543457,2017-10-16 00:00:00-04:00
36.98324203491211,2017-10-17 00:00:00-04:00
37.66517639160156,2017-10-18 00:00:00-04:00
36.78706741333008,2017-10-19 00:00:00-04:00
36.43208694458008,2017-10-20 00:00:00-04:00
35.899620056152344,2017-10-23 00:00:00-04:00
35.98369216918945,2017-10-24 00:00:00-04:00
34.937442779541016,2017-10-25 00:00:00-04:00
34.386287689208984,2017-10-26 00:00:00-04:00
34.90007400512695,2017-10-27 00:00:00-04:00
34.956119537353516,2017-10-30 00:00:00-04:00
35.049537658691406,2017-10-31 00:00:00-04:00
35.36715316772461,2017-11-01 00:00:00-04:00
35.385833740234375,2017-11-02 00:00:00-04:00
35.89027786254883,2017-11-03 00:00:00-04:00
36.441429138183594,2017-11-06 00:00:00-05:00
37.170074462890625,2017-11-07 00:00:00-05:00
37.67451858520508,2017-11-08 00:00:00-05:00
37.17941665649414,2017-11-09 00:00:00-05:00
37.328880310058594,2017-11-10 00:00:00-05:00
38.61801528930664,2017-11-13 00:00:00-05:00
36.33867263793945,2017-11-14 00:00:00-05:00
36.75904083251953,2017-11-15 00:00:00-05:00
37.57176208496094,2017-11-16 00:00:00-05:00
37.59978103637695,2017-11-17 00:00:00-05:00
36.61892318725586,2017-11-20 00:00:00-05:00
37.254146575927734,2017-11-21 00:00:00-05:00
37.170074462890625,2017-11-22 00:00:00-05:00
36.62826156616211,2017-11-24 00:00:00-05:00
36.11447525024414,2017-11-27 00:00:00-05:00
36.03040313720703,2017-11-28 00:00:00-05:00
35.33912658691406,2017-11-29 00:00:00-05:00
34.98414611816406,2017-11-30 00:00:00-05:00
34.81599807739258,2017-12-01 00:00:00-05:00
34.33023452758789,2017-12-04 00:00:00-05:00
34.844024658203125,2017-12-05 00:00:00-05:00
35.32978439331055,2017-12-06 00:00:00-05:00
35.6193733215332,2017-12-07 00:00:00-05:00
35.50727081298828,2017-12-08 00:00:00-05:00
35.927642822265625,2017-12-11 00:00:00-05:00
36.021060943603516,2017-12-12 00:00:00-05:00
38.11357116699219,2017-12-13 00:00:00-05:00
37.95476150512695,2017-12-14 00:00:00-05:00
37.66517639160156,2017-12-15 00:00:00-05:00
38.93562698364258,2017-12-18 00:00:00-05:00
40.140689849853516,2017-12-19 00:00:00-05:00
39.3840217590332,2017-12-20 00:00:00-05:00
39.486778259277344,2017-12-21 00:00:00-05:00
39.412044525146484,2017-12-22 00:00:00-05:00
39.36533737182617,2017-12-26 00:00:00-05:00
39.505462646484375,2017-12-27 00:00:00-05:00
38.888919830322266,2017-12-28 00:00:00-05:00
38.69274139404297,2017-12-29 00:00:00-05:00
40.43027114868164,2018-01-02 00:00:00-05:00
40.6451301574707,2018-01-03 00:00:00-05:00
40.79459762573242,2018-01-04 00:00:00-05:00
42.634883880615234,2018-01-05 00:00:00-05:00
43.06459426879883,2018-01-08 00:00:00-05:00
43.09262466430664,2018-01-09 00:00:00-05:00
43.39155197143555,2018-01-10 00:00:00-05:00
43.541015625,2018-01-11 00:00:00-05:00
43.344844818115234,2018-01-12 00:00:00-05:00
43.40089416503906,2018-01-16 00:00:00-05:00
43.541015625,2018-01-17 00:00:00-05:00
42.87776565551758,2018-01-18 00:00:00-05:00
42.989864349365234,2018-01-19 00:00:00-05:00
42.279903411865234,2018-01-22 00:00:00-05:00
42.205169677734375,2018-01-23 00:00:00-05:00
43.66245651245117,2018-01-24 00:00:00-05:00
44.26032257080078,2018-01-25 00:00:00-05:00
47.17488479614258,2018-01-26 00:00:00-05:00
46.651756286621094,2018-01-29 00:00:00-05:00
46.01652908325195,2018-01-30 00:00:00-05:00
45.988502502441406,2018-01-31 00:00:00-05:00
44.419124603271484,2018-02-01 00:00:00-05:00
42.99920654296875,2018-02-02 00:00:00-05:00
41.66336441040039,2018-02-05 00:00:00-05:00
42.08373260498047,2018-02-06 00:00:00-05:00
41.46718978881836,2018-02-07 00:00:00-05:00
39.46809387207031,2018-02-08 00:00:00-05:00
40.10332107543945,2018-02-09 00:00:00-05:00
40.84130859375,2018-02-12 00:00:00-05:00
41.61665344238281,2018-02-13 00:00:00-05:00
43.77455520629883,2018-02-14 00:00:00-05:00
44.008094787597656,2018-02-15 00:00:00-05:00
43.363525390625,2018-02-16 00:00:00-05:00
43.83994674682617,2018-02-20 00:00:00-05:00
44.05480194091797,2018-02-21 00:00:00-05:00
44.66200637817383,2018-02-22 00:00:00-05:00
45.16645050048828,2018-02-23 00:00:00-05:00
45.586814880371094,2018-02-26 00:00:00-05:00
43.94270324707031,2018-02-27 00:00:00-05:00
44.04546356201172,2018-02-28 00:00:00-05:00
43.16735076904297,2018-03-01 00:00:00-05:00
40.916038513183594,2018-03-02 00:00:00-05:00
40.15937042236328,2018-03-05 00:00:00-05:00
40.29949188232422,2018-03-06 00:00:00-05:00
41.48587417602539,2018-03-07 00:00:00-05:00
42.401344299316406,2018-03-08 00:00:00-05:00
42.70027542114258,2018-03-09 00:00:00-05:00
42.98052215576172,2018-03-12 00:00:00-04:00
41.401798248291016,2018-03-13 00:00:00-04:00
41.186946868896484,2018-03-14 00:00:00-04:00
41.98097610473633,2018-03-15 00:00:00-04:00
42.009002685546875,2018-03-16 00:00:00-04:00
41.24299240112305,2018-03-19 00:00:00-04:00
41.102867126464844,2018-03-20 00:00:00-04:00
40.6451301574707,2018-03-21 00:00:00-04:00
39.710975646972656,2018-03-22 00:00:00-04:00
38.178958892822266,2018-03-23 00:00:00-04:00
39.09443283081055,2018-03-26 00:00:00-04:00
38.02949142456055,2018-03-27 00:00:00-04:00
37.37558364868164,2018-03-28 00:00:00-04:00
37.82398223876953,2018-03-29 00:00:00-04:00
36.5068244934082,2018-04-02 00:00:00-04:00
36.41340255737305,2018-04-03 00:00:00-04:00
36.843116760253906,2018-04-04 00:00:00-04:00
37.543731689453125,2018-04-05 00:00:00-04:00
36.646942138671875,2018-04-06 00:00:00-04:00
37.43163299560547,2018-04-09 00:00:00-04:00
38.0201530456543,2018-04-10 00:00:00-04:00
37.795955657958984,2018-04-11 00:00:00-04:00
37.92673873901367,2018-04-12 00:00:00-04:00
37.17941665649414,2018-04-13 00:00:00-04:00
37.30085372924805,2018-04-16 00:00:00-04:00
37.61846923828125,2018-04-17 00:00:00-04:00
37.534393310546875,2018-04-18 00:00:00-04:00
36.33867263793945,2018-04-19 00:00:00-04:00
34.97480392456055,2018-04-20 00:00:00-04:00
34.56377410888672,2018-04-23 00:00:00-04:00
33.508182525634766,2018-04-24 00:00:00-04:00
33.517520904541016,2018-04-25 00:00:00-04:00
34.09669876098633,2018-04-26 00:00:00-04:00
34.339576721191406,2018-04-27 00:00:00-04:00
34.106040954589844,2018-04-30 00:00:00-04:00
35.002830505371094,2018-05-01 00:00:00-04:00
34.63850784301758,2018-05-02 00:00:00-04:00
34.7506103515625,2018-05-03 00:00:00-04:00
35.189659118652344,2018-05-04 00:00:00-04:00
36.17052459716797,2018-05-07 00:00:00-04:00
34.50772476196289,2018-05-08 00:00:00-04:00
34.694557189941406,2018-05-09 00:00:00-04:00
34.42365264892578,2018-05-10 00:00:00-04:00
34.517066955566406,2018-05-11 00:00:00-04:00
34.72257995605469,2018-05-14 00:00:00-04:00
33.74171829223633,2018-05-15 00:00:00-04:00
34.031307220458984,2018-05-16 00:00:00-04:00
33.592254638671875,2018-05-17 00:00:00-04:00
33.35871505737305,2018-05-18 00:00:00-04:00
33.89118194580078,2018-05-21 00:00:00-04:00
33.96591567993164,2018-05-22 00:00:00-04:00
34.302215576171875,2018-05-23 00:00:00-04:00
34.283531188964844,2018-05-24 00:00:00-04:00
34.44233322143555,2018-05-25 00:00:00-04:00
34.12472152709961,2018-05-29 00:00:00-04:00
33.442787170410156,2018-05-30 00:00:00-04:00
32.86361312866211,2018-05-31 00:00:00-04:00
33.71369552612305,2018-06-01 00:00:00-04:00
35.647396087646484,2018-06-04 00:00:00-04:00
36.31064987182617,2018-06-05 00:00:00-04:00
37.739906311035156,2018-06-06 00:00:00-04:00
36.899166107177734,2018-06-07 00:00:00-04:00
37.29151153564453,2018-06-08 00:00:00-04:00
37.02994918823242,2018-06-11 00:00:00-04:00
38.73945236206055,2018-06-12 00:00:00-04:00
38.533939361572266,2018-06-13 00:00:00-04:00
40.86933135986328,2018-06-14 00:00:00-04:00
40.71986770629883,2018-06-15 00:00:00-04:00
40.8786735534668,2018-06-18 00:00:00-04:00
39.131797790527344,2018-06-19 00:00:00-04:00
38.93562698364258,2018-06-20 00:00:00-04:00
38.13225173950195,2018-06-21 00:00:00-04:00
38.13225173950195,2018-06-22 00:00:00-04:00
36.60023498535156,2018-06-25 00:00:00-04:00
36.87114334106445,2018-06-26 00:00:00-04:00
35.86225128173828,2018-06-27 00:00:00-04:00
36.36669921875,2018-06-28 00:00:00-04:00
36.38538360595703,2018-06-29 00:00:00-04:00
36.23591995239258,2018-07-02 00:00:00-04:00
35.85291290283203,2018-07-03 00:00:00-04:00
36.002376556396484,2018-07-05 00:00:00-04:00
36.86180114746094,2018-07-06 00:00:00-04:00
36.80575180053711,2018-07-09 00:00:00-04:00
36.0490837097168,2018-07-10 00:00:00-04:00
35.45122528076172,2018-07-11 00:00:00-04:00
35.98369216918945,2018-07-12 00:00:00-04:00
35.750160217285156,2018-07-13 00:00:00-04:00
35.535301208496094,2018-07-16 00:00:00-04:00
35.48859405517578,2018-07-17 00:00:00-04:00
35.05887985229492,2018-07-18 00:00:00-04:00
34.451683044433594,2018-07-19 00:00:00-04:00
33.17188262939453,2018-07-20 00:00:00-04:00
33.312007904052734,2018-07-23 00:00:00-04:00
32.98505401611328,2018-07-24 00:00:00-04:00
34.489044189453125,2018-07-25 00:00:00-04:00
34.227481842041016,2018-07-26 00:00:00-04:00
33.8257942199707,2018-07-27 00:00:00-04:00
32.844932556152344,2018-07-30 00:00:00-04:00
33.49884033203125,2018-07-31 00:00:00-04:00
33.89118194580078,2018-08-01 00:00:00-04:00
33.90052795410156,2018-08-02 00:00:00-04:00
33.78842544555664,2018-08-03 00:00:00-04:00
33.53620529174805,2018-08-06 00:00:00-04:00
34.09669876098633,2018-08-07 00:00:00-04:00
33.62962341308594,2018-08-08 00:00:00-04:00
33.6483039855957,2018-08-09 00:00:00-04:00
33.433448791503906,2018-08-10 00:00:00-04:00
32.76085662841797,2018-08-13 00:00:00-04:00
31.63986587524414,2018-08-14 00:00:00-04:00
30.229293823242188,2018-08-15 00:00:00-04:00
29.86496925354004,2018-08-16 00:00:00-04:00
30.0985107421875,2018-08-17 00:00:00-04:00
30.864519119262695,2018-08-20 00:00:00-04:00
30.640321731567383,2018-08-21 00:00:00-04:00
30.210609436035156,2018-08-22 00:00:00-04:00
29.32316017150879,2018-08-23 00:00:00-04:00
29.332500457763672,2018-08-24 00:00:00-04:00
30.518877029418945,2018-08-27 00:00:00-04:00
30.04245948791504,2018-08-28 00:00:00-04:00
29.846288681030273,2018-08-29 00:00:00-04:00
28.958839416503906,2018-08-30 00:00:00-04:00
29.239084243774414,2018-08-31 00:00:00-04:00
27.492216110229492,2018-09-04 00:00:00-04:00
24.56830406188965,2018-09-05 00:00:00-04:00
25.455753326416016,2018-09-06 00:00:00-04:00
25.175508499145508,2018-09-07 00:00:00-04:00
24.78316307067871,2018-09-10 00:00:00-04:00
25.306289672851562,2018-09-11 00:00:00-04:00
25.810731887817383,2018-09-12 00:00:00-04:00
25.932174682617188,2018-09-13 00:00:00-04:00
25.324974060058594,2018-09-14 00:00:00-04:00
24.03583526611328,2018-09-17 00:00:00-04:00
24.054519653320312,2018-09-18 00:00:00-04:00
25.147483825683594,2018-09-19 00:00:00-04:00
25.156824111938477,2018-09-20 00:00:00-04:00
24.74579429626465,2018-09-21 00:00:00-04:00
22.89616584777832,2018-09-24 00:00:00-04:00
22.924192428588867,2018-09-25 00:00:00-04:00
23.540735244750977,2018-09-26 00:00:00-04:00
23.755590438842773,2018-09-27 00:00:00-04:00
24.372133255004883,2018-09-28 00:00:00-04:00
23.8116397857666,2018-10-01 00:00:00-04:00
23.260488510131836,2018-10-02 00:00:00-04:00
23.484683990478516,2018-10-03 00:00:00-04:00
22.71867561340332,2018-10-04 00:00:00-04:00
22.064767837524414,2018-10-05 00:00:00-04:00
22.316987991333008,2018-10-08 00:00:00-04:00
22.2142333984375,2018-10-09 00:00:00-04:00
21.214683532714844,2018-10-10 00:00:00-04:00
21.93398666381836,2018-10-11 00:00:00-04:00
22.840118408203125,2018-10-12 00:00:00-04:00
22.550527572631836,2018-10-15 00:00:00-04:00
23.008264541625977,2018-10-16 00:00:00-04:00
22.120817184448242,2018-10-17 00:00:00-04:00
21.793861389160156,2018-10-18 00:00:00-04:00
21.494932174682617,2018-10-19 00:00:00-04:00
21.990034103393555,2018-10-22 00:00:00-04:00
21.70044708251953,2018-10-23 00:00:00-04:00
20.327238082885742,2018-10-24 00:00:00-04:00
21.074562072753906,2018-10-25 00:00:00-04:00
21.093246459960938,2018-10-26 00:00:00-04:00
