MU,Date
35.64142990112305,2002-03-01 00:00:00-05:00
38.00835418701172,2002-03-04 00:00:00-05:00
38.7940673828125,2002-03-05 00:00:00-05:00
37.183372497558594,2002-03-06 00:00:00-05:00
36.47624206542969,2002-03-07 00:00:00-05:00
37.4780158996582,2002-03-08 00:00:00-05:00
36.28964614868164,2002-03-11 00:00:00-05:00
35.052154541015625,2002-03-12 00:00:00-05:00
33.490570068359375,2002-03-13 00:00:00-05:00
31.447744369506836,2002-03-14 00:00:00-05:00
32.79325866699219,2002-03-15 00:00:00-05:00
32.65576171875,2002-03-18 00:00:00-05:00
33.19593048095703,2002-03-19 00:00:00-05:00
31.91916275024414,2002-03-20 00:00:00-05:00
33.89323806762695,2002-03-21 00:00:00-05:00
33.294151306152344,2002-03-22 00:00:00-05:00
32.41023254394531,2002-03-25 00:00:00-05:00
33.42182159423828,2002-03-26 00:00:00-05:00
32.41023254394531,2002-03-27 00:00:00-05:00
32.312015533447266,2002-03-28 00:00:00-05:00
32.99950408935547,2002-04-01 00:00:00-05:00
31.820953369140625,2002-04-02 00:00:00-05:00
30.22990608215332,2002-04-03 00:00:00-05:00
30.043302536010742,2002-04-04 00:00:00-05:00
29.316526412963867,2002-04-05 00:00:00-05:00
30.347759246826172,2002-04-08 00:00:00-04:00
29.51295280456543,2002-04-09 00:00:00-04:00
29.984376907348633,2002-04-10 00:00:00-04:00
28.678144454956055,2002-04-11 00:00:00-04:00
28.5406494140625,2002-04-12 00:00:00-04:00
28.18708038330078,2002-04-15 00:00:00-04:00
29.571882247924805,2002-04-16 00:00:00-04:00
29.69955825805664,2002-04-17 00:00:00-04:00
28.48171615600586,2002-04-18 00:00:00-04:00
28.972782135009766,2002-04-19 00:00:00-04:00
30.347759246826172,2002-04-22 00:00:00-04:00
28.86474609375,2002-04-23 00:00:00-04:00
26.81209945678711,2002-04-24 00:00:00-04:00
27.057632446289062,2002-04-25 00:00:00-04:00
25.53533172607422,2002-04-26 00:00:00-04:00
25.977294921875,2002-04-29 00:00:00-04:00
23.276437759399414,2002-04-30 00:00:00-04:00
24.258567810058594,2002-05-01 00:00:00-04:00
22.94251251220703,2002-05-02 00:00:00-04:00
22.205921173095703,2002-05-03 00:00:00-04:00
22.372882843017578,2002-05-06 00:00:00-04:00
22.834482192993164,2002-05-07 00:00:00-04:00
24.071962356567383,2002-05-08 00:00:00-04:00
22.44162940979004,2002-05-09 00:00:00-04:00
22.06842041015625,2002-05-10 00:00:00-04:00
23.178224563598633,2002-05-13 00:00:00-04:00
25.82996940612793,2002-05-14 00:00:00-04:00
25.034448623657227,2002-05-15 00:00:00-04:00
25.545154571533203,2002-05-16 00:00:00-04:00
24.56302833557129,2002-05-17 00:00:00-04:00
24.022850036621094,2002-05-20 00:00:00-04:00
23.178224563598633,2002-05-21 00:00:00-04:00
23.129117965698242,2002-05-22 00:00:00-04:00
23.86571502685547,2002-05-23 00:00:00-04:00
22.94251251220703,2002-05-24 00:00:00-04:00
22.706804275512695,2002-05-28 00:00:00-04:00
22.471092224121094,2002-05-29 00:00:00-04:00
23.08001136779785,2002-05-30 00:00:00-04:00
23.15858268737793,2002-05-31 00:00:00-04:00
21.901456832885742,2002-06-03 00:00:00-04:00
22.42198944091797,2002-06-04 00:00:00-04:00
22.04877471923828,2002-06-05 00:00:00-04:00
21.901456832885742,2002-06-06 00:00:00-04:00
21.754140853881836,2002-06-07 00:00:00-04:00
21.07647132873535,2002-06-10 00:00:00-04:00
20.487194061279297,2002-06-11 00:00:00-04:00
21.26307487487793,2002-06-12 00:00:00-04:00
20.722904205322266,2002-06-13 00:00:00-04:00
21.901456832885742,2002-06-14 00:00:00-04:00
22.883586883544922,2002-06-17 00:00:00-04:00
23.178224563598633,2002-06-18 00:00:00-04:00
19.721134185791016,2002-06-19 00:00:00-04:00
18.07115936279297,2002-06-20 00:00:00-04:00
18.45418930053711,2002-06-21 00:00:00-04:00
19.36756706237793,2002-06-24 00:00:00-04:00
19.39703369140625,2002-06-25 00:00:00-04:00
18.660432815551758,2002-06-26 00:00:00-04:00
20.13362693786621,2002-06-27 00:00:00-04:00
19.858631134033203,2002-06-28 00:00:00-04:00
19.642562866210938,2002-07-01 00:00:00-04:00
18.896148681640625,2002-07-02 00:00:00-04:00
20.13362693786621,2002-07-03 00:00:00-04:00
21.91128158569336,2002-07-05 00:00:00-04:00
21.213972091674805,2002-07-08 00:00:00-04:00
22.02913475036621,2002-07-09 00:00:00-04:00
20.89968490600586,2002-07-10 00:00:00-04:00
21.950565338134766,2002-07-11 00:00:00-04:00
22.97197723388672,2002-07-12 00:00:00-04:00
24.013036727905273,2002-07-15 00:00:00-04:00
22.814838409423828,2002-07-16 00:00:00-04:00
23.57107925415039,2002-07-17 00:00:00-04:00
22.372882843017578,2002-07-18 00:00:00-04:00
21.881818771362305,2002-07-19 00:00:00-04:00
20.13362693786621,2002-07-22 00:00:00-04:00
19.59345817565918,2002-07-23 00:00:00-04:00
21.361286163330078,2002-07-24 00:00:00-04:00
18.85685920715332,2002-07-25 00:00:00-04:00
19.279172897338867,2002-07-26 00:00:00-04:00
20.487194061279297,2002-07-29 00:00:00-04:00
20.60504722595215,2002-07-30 00:00:00-04:00
19.14167594909668,2002-07-31 00:00:00-04:00
18.169370651245117,2002-08-01 00:00:00-04:00
17.855091094970703,2002-08-02 00:00:00-04:00
16.94171142578125,2002-08-05 00:00:00-04:00
17.972942352294922,2002-08-06 00:00:00-04:00
18.355976104736328,2002-08-07 00:00:00-04:00
18.85685920715332,2002-08-08 00:00:00-04:00
18.56222152709961,2002-08-09 00:00:00-04:00
18.061336517333984,2002-08-12 00:00:00-04:00
17.805984497070312,2002-08-13 00:00:00-04:00
19.102394104003906,2002-08-14 00:00:00-04:00
19.632741928100586,2002-08-15 00:00:00-04:00
20.477373123168945,2002-08-16 00:00:00-04:00
21.734498977661133,2002-08-19 00:00:00-04:00
19.947025299072266,2002-08-20 00:00:00-04:00
20.811296463012695,2002-08-21 00:00:00-04:00
20.722904205322266,2002-08-22 00:00:00-04:00
19.750598907470703,2002-08-23 00:00:00-04:00
19.131855010986328,2002-08-26 00:00:00-04:00
18.031875610351562,2002-08-27 00:00:00-04:00
17.51134490966797,2002-08-28 00:00:00-04:00
16.94171142578125,2002-08-29 00:00:00-04:00
16.94171142578125,2002-08-30 00:00:00-04:00
16.705997467041016,2002-09-03 00:00:00-04:00
17.089027404785156,2002-09-04 00:00:00-04:00
16.892602920532227,2002-09-05 00:00:00-04:00
17.432777404785156,2002-09-06 00:00:00-04:00
17.118492126464844,2002-09-09 00:00:00-04:00
18.424726486206055,2002-09-10 00:00:00-04:00
18.365798950195312,2002-09-11 00:00:00-04:00
17.36402702331543,2002-09-12 00:00:00-04:00
16.205116271972656,2002-09-13 00:00:00-04:00
15.95958137512207,2002-09-16 00:00:00-04:00
15.831908226013184,2002-09-17 00:00:00-04:00
15.419411659240723,2002-09-18 00:00:00-04:00
15.006918907165527,2002-09-19 00:00:00-04:00
13.62211799621582,2002-09-20 00:00:00-04:00
12.53195571899414,2002-09-23 00:00:00-04:00
12.522134780883789,2002-09-24 00:00:00-04:00
13.150697708129883,2002-09-25 00:00:00-04:00
12.325711250305176,2002-09-26 00:00:00-04:00
12.512310981750488,2002-09-27 00:00:00-04:00
12.14892578125,2002-09-30 00:00:00-04:00
12.76766586303711,2002-10-01 00:00:00-04:00
13.386405944824219,2002-10-02 00:00:00-04:00
12.217672348022461,2002-10-03 00:00:00-04:00
11.706968307495117,2002-10-04 00:00:00-04:00
11.540005683898926,2002-10-07 00:00:00-04:00
11.569470405578613,2002-10-08 00:00:00-04:00
11.923036575317383,2002-10-09 00:00:00-04:00
12.276603698730469,2002-10-10 00:00:00-04:00
13.42569351196289,2002-10-11 00:00:00-04:00
13.229266166687012,2002-10-14 00:00:00-04:00
14.289965629577637,2002-10-15 00:00:00-04:00
12.217672348022461,2002-10-16 00:00:00-04:00
13.08194637298584,2002-10-17 00:00:00-04:00
13.749794006347656,2002-10-18 00:00:00-04:00
14.614067077636719,2002-10-21 00:00:00-04:00
14.191752433776855,2002-10-22 00:00:00-04:00
15.399768829345703,2002-10-23 00:00:00-04:00
15.7140531539917,2002-10-24 00:00:00-04:00
16.99081802368164,2002-10-25 00:00:00-04:00
16.548858642578125,2002-10-28 00:00:00-05:00
15.802443504333496,2002-10-29 00:00:00-05:00
15.458698272705078,2002-10-30 00:00:00-05:00
15.7140531539917,2002-10-31 00:00:00-05:00
16.499752044677734,2002-11-01 00:00:00-05:00
17.03992462158203,2002-11-04 00:00:00-05:00
16.686357498168945,2002-11-05 00:00:00-05:00
17.481882095336914,2002-11-06 00:00:00-05:00
16.22475814819336,2002-11-07 00:00:00-05:00
15.29173469543457,2002-11-08 00:00:00-05:00
13.838186264038086,2002-11-11 00:00:00-05:00
13.582832336425781,2002-11-12 00:00:00-05:00
12.83641529083252,2002-11-13 00:00:00-05:00
13.936397552490234,2002-11-14 00:00:00-05:00
13.62211799621582,2002-11-15 00:00:00-05:00
13.818543434143066,2002-11-18 00:00:00-05:00
13.484620094299316,2002-11-19 00:00:00-05:00
14.329251289367676,2002-11-20 00:00:00-05:00
15.399768829345703,2002-11-21 00:00:00-05:00
15.733695030212402,2002-11-22 00:00:00-05:00
16.19529151916504,2002-11-25 00:00:00-05:00
15.272092819213867,2002-11-26 00:00:00-05:00
15.8220853805542,2002-11-27 00:00:00-05:00
15.527445793151855,2002-11-29 00:00:00-05:00
15.458698272705078,2002-12-02 00:00:00-05:00
15.370306015014648,2002-12-03 00:00:00-05:00
13.700687408447266,2002-12-04 00:00:00-05:00
13.474799156188965,2002-12-05 00:00:00-05:00
13.101590156555176,2002-12-06 00:00:00-05:00
12.649811744689941,2002-12-09 00:00:00-05:00
13.612295150756836,2002-12-10 00:00:00-05:00
13.42569351196289,2002-12-11 00:00:00-05:00
13.327479362487793,2002-12-12 00:00:00-05:00
12.757844924926758,2002-12-13 00:00:00-05:00
13.248910903930664,2002-12-16 00:00:00-05:00
13.042662620544434,2002-12-17 00:00:00-05:00
10.03735065460205,2002-12-18 00:00:00-05:00
10.007884979248047,2002-12-19 00:00:00-05:00
10.017706871032715,2002-12-20 00:00:00-05:00
10.115921020507812,2002-12-23 00:00:00-05:00
10.086456298828125,2002-12-24 00:00:00-05:00
10.106099128723145,2002-12-26 00:00:00-05:00
10.115921020507812,2002-12-27 00:00:00-05:00
9.63467788696289,2002-12-30 00:00:00-05:00
9.565927505493164,2002-12-31 00:00:00-05:00
9.821281433105469,2003-01-02 00:00:00-05:00
9.978422164916992,2003-01-03 00:00:00-05:00
10.371273040771484,2003-01-06 00:00:00-05:00
10.803410530090332,2003-01-07 00:00:00-05:00
9.870388984680176,2003-01-08 00:00:00-05:00
9.772174835205078,2003-01-09 00:00:00-05:00
10.106099128723145,2003-01-10 00:00:00-05:00
9.909674644470215,2003-01-13 00:00:00-05:00
10.017706871032715,2003-01-14 00:00:00-05:00
9.781996726989746,2003-01-15 00:00:00-05:00
9.477537155151367,2003-01-16 00:00:00-05:00
8.996293067932129,2003-01-17 00:00:00-05:00
8.740941047668457,2003-01-21 00:00:00-05:00
8.348090171813965,2003-01-22 00:00:00-05:00
8.63290786743164,2003-01-23 00:00:00-05:00
8.082915306091309,2003-01-24 00:00:00-05:00
7.847204685211182,2003-01-27 00:00:00-05:00
7.798097610473633,2003-01-28 00:00:00-05:00
8.269519805908203,2003-01-29 00:00:00-05:00
8.171305656433105,2003-01-30 00:00:00-05:00
8.063271522521973,2003-01-31 00:00:00-05:00
8.249876022338867,2003-02-03 00:00:00-05:00
8.102558135986328,2003-02-04 00:00:00-05:00
7.994524002075195,2003-02-05 00:00:00-05:00
7.483816623687744,2003-02-06 00:00:00-05:00
7.473995685577393,2003-02-07 00:00:00-05:00
7.218641757965088,2003-02-10 00:00:00-05:00
7.1007866859436035,2003-02-11 00:00:00-05:00
6.874897003173828,2003-02-12 00:00:00-05:00
6.639186382293701,2003-02-13 00:00:00-05:00
7.071322441101074,2003-02-14 00:00:00-05:00
7.041859149932861,2003-02-18 00:00:00-05:00
7.307033538818359,2003-02-19 00:00:00-05:00
7.6114935874938965,2003-02-20 00:00:00-05:00
7.385603427886963,2003-02-21 00:00:00-05:00
7.336497783660889,2003-02-24 00:00:00-05:00
7.228463649749756,2003-02-25 00:00:00-05:00
7.395425796508789,2003-02-26 00:00:00-05:00
7.473995685577393,2003-02-27 00:00:00-05:00
7.847204685211182,2003-02-28 00:00:00-05:00
7.287391185760498,2003-03-03 00:00:00-05:00
7.464174747467041,2003-03-04 00:00:00-05:00
7.85702657699585,2003-03-05 00:00:00-05:00
7.758812427520752,2003-03-06 00:00:00-05:00
7.464174747467041,2003-03-07 00:00:00-05:00
7.483816623687744,2003-03-10 00:00:00-05:00
7.6114935874938965,2003-03-11 00:00:00-05:00
7.601672649383545,2003-03-12 00:00:00-05:00
8.1320219039917,2003-03-13 00:00:00-05:00
7.709705829620361,2003-03-14 00:00:00-05:00
7.886489391326904,2003-03-17 00:00:00-05:00
7.906132698059082,2003-03-18 00:00:00-05:00
8.004344940185547,2003-03-19 00:00:00-05:00
7.85702657699585,2003-03-20 00:00:00-05:00
8.721299171447754,2003-03-21 00:00:00-05:00
8.190949440002441,2003-03-24 00:00:00-05:00
8.554336547851562,2003-03-25 00:00:00-05:00
8.308805465698242,2003-03-26 00:00:00-05:00
8.65255069732666,2003-03-27 00:00:00-05:00
8.564157485961914,2003-03-28 00:00:00-05:00
7.994524002075195,2003-03-31 00:00:00-05:00
7.886489391326904,2003-04-01 00:00:00-05:00
8.593621253967285,2003-04-02 00:00:00-05:00
8.554336547851562,2003-04-03 00:00:00-05:00
8.564157485961914,2003-04-04 00:00:00-05:00
8.839154243469238,2003-04-07 00:00:00-04:00
8.711475372314453,2003-04-08 00:00:00-04:00
8.367731094360352,2003-04-09 00:00:00-04:00
8.397197723388672,2003-04-10 00:00:00-04:00
8.220414161682129,2003-04-11 00:00:00-04:00
8.387373924255371,2003-04-14 00:00:00-04:00
8.524871826171875,2003-04-15 00:00:00-04:00
8.583799362182617,2003-04-16 00:00:00-04:00
8.82933235168457,2003-04-17 00:00:00-04:00
8.996293067932129,2003-04-21 00:00:00-04:00
9.359682083129883,2003-04-22 00:00:00-04:00
9.379324913024902,2003-04-23 00:00:00-04:00
9.192718505859375,2003-04-24 00:00:00-04:00
8.534692764282227,2003-04-25 00:00:00-04:00
8.534692764282227,2003-04-28 00:00:00-04:00
8.505229949951172,2003-04-29 00:00:00-04:00
8.348090171813965,2003-04-30 00:00:00-04:00
8.367731094360352,2003-05-01 00:00:00-04:00
8.554336547851562,2003-05-02 00:00:00-04:00
8.839154243469238,2003-05-05 00:00:00-04:00
8.917724609375,2003-05-06 00:00:00-04:00
8.937366485595703,2003-05-07 00:00:00-04:00
8.937366485595703,2003-05-08 00:00:00-04:00
9.477537155151367,2003-05-09 00:00:00-04:00
9.644500732421875,2003-05-12 00:00:00-04:00
9.968600273132324,2003-05-13 00:00:00-04:00
10.165027618408203,2003-05-14 00:00:00-04:00
10.125741004943848,2003-05-15 00:00:00-04:00
10.165027618408203,2003-05-16 00:00:00-04:00
9.85074520111084,2003-05-19 00:00:00-04:00
9.713247299194336,2003-05-20 00:00:00-04:00
9.762353897094727,2003-05-21 00:00:00-04:00
9.85074520111084,2003-05-22 00:00:00-04:00
9.85074520111084,2003-05-23 00:00:00-04:00
10.803410530090332,2003-05-27 00:00:00-04:00
10.764124870300293,2003-05-28 00:00:00-04:00
11.019478797912598,2003-05-29 00:00:00-04:00
11.117690086364746,2003-05-30 00:00:00-04:00
10.940909385681152,2003-06-02 00:00:00-04:00
11.186441421508789,2003-06-03 00:00:00-04:00
11.962319374084473,2003-06-04 00:00:00-04:00
12.247138023376465,2003-06-05 00:00:00-04:00
12.276603698730469,2003-06-06 00:00:00-04:00
12.089997291564941,2003-06-09 00:00:00-04:00
12.914984703063965,2003-06-10 00:00:00-04:00
13.042662620544434,2003-06-11 00:00:00-04:00
13.288193702697754,2003-06-12 00:00:00-04:00
12.846237182617188,2003-06-13 00:00:00-04:00
12.954270362854004,2003-06-16 00:00:00-04:00
12.816774368286133,2003-06-17 00:00:00-04:00
12.846237182617188,2003-06-18 00:00:00-04:00
12.512310981750488,2003-06-19 00:00:00-04:00
12.453385353088379,2003-06-20 00:00:00-04:00
11.795360565185547,2003-06-23 00:00:00-04:00
11.549827575683594,2003-06-24 00:00:00-04:00
11.648040771484375,2003-06-25 00:00:00-04:00
11.736431121826172,2003-06-26 00:00:00-04:00
11.589112281799316,2003-06-27 00:00:00-04:00
11.540005683898926,2003-06-30 00:00:00-04:00
12.109641075134277,2003-07-01 00:00:00-04:00
12.70873737335205,2003-07-02 00:00:00-04:00
12.581064224243164,2003-07-03 00:00:00-04:00
13.51408576965332,2003-07-07 00:00:00-04:00
13.749794006347656,2003-07-08 00:00:00-04:00
14.142644882202148,2003-07-09 00:00:00-04:00
13.631938934326172,2003-07-10 00:00:00-04:00
13.651580810546875,2003-07-11 00:00:00-04:00
14.04443359375,2003-07-14 00:00:00-04:00
13.916757583618164,2003-07-15 00:00:00-04:00
13.671224594116211,2003-07-16 00:00:00-04:00
13.042662620544434,2003-07-17 00:00:00-04:00
14.04443359375,2003-07-18 00:00:00-04:00
13.75961685180664,2003-07-21 00:00:00-04:00
14.04443359375,2003-07-22 00:00:00-04:00
15.105132102966309,2003-07-23 00:00:00-04:00
14.58460521697998,2003-07-24 00:00:00-04:00
14.388177871704102,2003-07-25 00:00:00-04:00
14.30960750579834,2003-07-28 00:00:00-04:00
14.260501861572266,2003-07-29 00:00:00-04:00
14.09354019165039,2003-07-30 00:00:00-04:00
14.37835693359375,2003-07-31 00:00:00-04:00
14.839957237243652,2003-08-01 00:00:00-04:00
14.55513858795166,2003-08-04 00:00:00-04:00
13.97568416595459,2003-08-05 00:00:00-04:00
13.523906707763672,2003-08-06 00:00:00-04:00
13.35694408416748,2003-08-07 00:00:00-04:00
12.728382110595703,2003-08-08 00:00:00-04:00
12.777487754821777,2003-08-11 00:00:00-04:00
13.03283977508545,2003-08-12 00:00:00-04:00
13.140874862670898,2003-08-13 00:00:00-04:00
12.669452667236328,2003-08-14 00:00:00-04:00
12.276603698730469,2003-08-15 00:00:00-04:00
12.53195571899414,2003-08-18 00:00:00-04:00
13.612295150756836,2003-08-19 00:00:00-04:00
13.062304496765137,2003-08-20 00:00:00-04:00
13.51408576965332,2003-08-21 00:00:00-04:00
13.641759872436523,2003-08-22 00:00:00-04:00
13.39622974395752,2003-08-25 00:00:00-04:00
13.406049728393555,2003-08-26 00:00:00-04:00
13.749794006347656,2003-08-27 00:00:00-04:00
13.936397552490234,2003-08-28 00:00:00-04:00
14.103360176086426,2003-08-29 00:00:00-04:00
14.211396217346191,2003-09-02 00:00:00-04:00
13.95604133605957,2003-09-03 00:00:00-04:00
13.838186264038086,2003-09-04 00:00:00-04:00
14.04443359375,2003-09-05 00:00:00-04:00
14.859598159790039,2003-09-08 00:00:00-04:00
14.437283515930176,2003-09-09 00:00:00-04:00
13.111409187316895,2003-09-10 00:00:00-04:00
13.35694408416748,2003-09-11 00:00:00-04:00
13.406049728393555,2003-09-12 00:00:00-04:00
12.983733177185059,2003-09-15 00:00:00-04:00
13.37658405303955,2003-09-16 00:00:00-04:00
13.9265775680542,2003-09-17 00:00:00-04:00
13.916757583618164,2003-09-18 00:00:00-04:00
14.27032470703125,2003-09-19 00:00:00-04:00
14.09354019165039,2003-09-22 00:00:00-04:00
14.407820701599121,2003-09-23 00:00:00-04:00
13.848008155822754,2003-09-24 00:00:00-04:00
13.337300300598145,2003-09-25 00:00:00-04:00
13.406049728393555,2003-09-26 00:00:00-04:00
13.327479362487793,2003-09-29 00:00:00-04:00
13.180158615112305,2003-09-30 00:00:00-04:00
13.042662620544434,2003-10-01 00:00:00-04:00
13.160517692565918,2003-10-02 00:00:00-04:00
13.415870666503906,2003-10-03 00:00:00-04:00
13.248910903930664,2003-10-06 00:00:00-04:00
12.76766586303711,2003-10-07 00:00:00-04:00
12.581064224243164,2003-10-08 00:00:00-04:00
12.698918342590332,2003-10-09 00:00:00-04:00
12.55159854888916,2003-10-10 00:00:00-04:00
12.315887451171875,2003-10-13 00:00:00-04:00
12.414098739624023,2003-10-14 00:00:00-04:00
12.581064224243164,2003-10-15 00:00:00-04:00
12.600704193115234,2003-10-16 00:00:00-04:00
12.620347023010254,2003-10-17 00:00:00-04:00
12.620347023010254,2003-10-20 00:00:00-04:00
13.337300300598145,2003-10-21 00:00:00-04:00
13.062304496765137,2003-10-22 00:00:00-04:00
13.013197898864746,2003-10-23 00:00:00-04:00
12.954270362854004,2003-10-24 00:00:00-04:00
13.75961685180664,2003-10-27 00:00:00-05:00
13.99532699584961,2003-10-28 00:00:00-05:00
14.339072227478027,2003-10-29 00:00:00-05:00
14.437283515930176,2003-10-30 00:00:00-05:00
14.083718299865723,2003-10-31 00:00:00-05:00
14.486391067504883,2003-11-03 00:00:00-05:00
14.37835693359375,2003-11-04 00:00:00-05:00
14.329251289367676,2003-11-05 00:00:00-05:00
14.142644882202148,2003-11-06 00:00:00-05:00
13.965865135192871,2003-11-07 00:00:00-05:00
13.209624290466309,2003-11-10 00:00:00-05:00
13.003377914428711,2003-11-11 00:00:00-05:00
13.35694408416748,2003-11-12 00:00:00-05:00
12.944450378417969,2003-11-13 00:00:00-05:00
12.806952476501465,2003-11-14 00:00:00-05:00
12.55159854888916,2003-11-17 00:00:00-05:00
12.296246528625488,2003-11-18 00:00:00-05:00
12.306066513061523,2003-11-19 00:00:00-05:00
12.355172157287598,2003-11-20 00:00:00-05:00
12.276603698730469,2003-11-21 00:00:00-05:00
12.59088134765625,2003-11-24 00:00:00-05:00
12.856057167053223,2003-11-25 00:00:00-05:00
12.806952476501465,2003-11-26 00:00:00-05:00
12.777487754821777,2003-11-28 00:00:00-05:00
12.816774368286133,2003-12-01 00:00:00-05:00
12.53195571899414,2003-12-02 00:00:00-05:00
12.188211441040039,2003-12-03 00:00:00-05:00
11.942678451538086,2003-12-04 00:00:00-05:00
11.903392791748047,2003-12-05 00:00:00-05:00
11.677505493164062,2003-12-08 00:00:00-05:00
11.353402137756348,2003-12-09 00:00:00-05:00
11.579291343688965,2003-12-10 00:00:00-05:00
11.785539627075195,2003-12-11 00:00:00-05:00
11.923036575317383,2003-12-12 00:00:00-05:00
11.314118385314941,2003-12-15 00:00:00-05:00
11.461435317993164,2003-12-16 00:00:00-05:00
11.294474601745605,2003-12-17 00:00:00-05:00
11.844465255737305,2003-12-18 00:00:00-05:00
12.109641075134277,2003-12-19 00:00:00-05:00
12.541778564453125,2003-12-22 00:00:00-05:00
12.924806594848633,2003-12-23 00:00:00-05:00
13.19980239868164,2003-12-24 00:00:00-05:00
13.278372764587402,2003-12-26 00:00:00-05:00
13.700687408447266,2003-12-29 00:00:00-05:00
13.484620094299316,2003-12-30 00:00:00-05:00
13.229266166687012,2003-12-31 00:00:00-05:00
13.494440078735352,2004-01-02 00:00:00-05:00
13.897111892700195,2004-01-05 00:00:00-05:00
14.280142784118652,2004-01-06 00:00:00-05:00
14.908705711364746,2004-01-07 00:00:00-05:00
15.193524360656738,2004-01-08 00:00:00-05:00
15.075667381286621,2004-01-09 00:00:00-05:00
15.006918907165527,2004-01-12 00:00:00-05:00
14.594423294067383,2004-01-13 00:00:00-05:00
14.604246139526367,2004-01-14 00:00:00-05:00
14.564960479736328,2004-01-15 00:00:00-05:00
14.692638397216797,2004-01-16 00:00:00-05:00
14.84977912902832,2004-01-20 00:00:00-05:00
14.741744041442871,2004-01-21 00:00:00-05:00
14.201573371887207,2004-01-22 00:00:00-05:00
14.447105407714844,2004-01-23 00:00:00-05:00
14.731925010681152,2004-01-26 00:00:00-05:00
15.429234504699707,2004-01-27 00:00:00-05:00
15.8220853805542,2004-01-28 00:00:00-05:00
15.684587478637695,2004-01-29 00:00:00-05:00
15.8220853805542,2004-01-30 00:00:00-05:00
15.704230308532715,2004-02-02 00:00:00-05:00
15.674766540527344,2004-02-03 00:00:00-05:00
15.448875427246094,2004-02-04 00:00:00-05:00
15.173879623413086,2004-02-05 00:00:00-05:00
15.861368179321289,2004-02-06 00:00:00-05:00
15.615837097167969,2004-02-09 00:00:00-05:00
15.920297622680664,2004-02-10 00:00:00-05:00
15.910476684570312,2004-02-11 00:00:00-05:00
15.55691146850586,2004-02-12 00:00:00-05:00
15.448875427246094,2004-02-13 00:00:00-05:00
15.753335952758789,2004-02-17 00:00:00-05:00
16.126543045043945,2004-02-18 00:00:00-05:00
15.851547241210938,2004-02-19 00:00:00-05:00
15.29173469543457,2004-02-20 00:00:00-05:00
14.810493469238281,2004-02-23 00:00:00-05:00
14.879240989685059,2004-02-24 00:00:00-05:00
14.97745418548584,2004-02-25 00:00:00-05:00
14.908705711364746,2004-02-26 00:00:00-05:00
14.771206855773926,2004-02-27 00:00:00-05:00
15.075667381286621,2004-03-01 00:00:00-05:00
15.547089576721191,2004-03-02 00:00:00-05:00
15.782800674438477,2004-03-03 00:00:00-05:00
15.998868942260742,2004-03-04 00:00:00-05:00
16.018510818481445,2004-03-05 00:00:00-05:00
15.193524360656738,2004-03-08 00:00:00-05:00
15.134593963623047,2004-03-09 00:00:00-05:00
14.358712196350098,2004-03-10 00:00:00-05:00
14.172109603881836,2004-03-11 00:00:00-05:00
14.447105407714844,2004-03-12 00:00:00-05:00
14.260501861572266,2004-03-15 00:00:00-05:00
14.58460521697998,2004-03-16 00:00:00-05:00
15.193524360656738,2004-03-17 00:00:00-05:00
15.527445793151855,2004-03-18 00:00:00-05:00
15.409589767456055,2004-03-19 00:00:00-05:00
15.144415855407715,2004-03-22 00:00:00-05:00
15.537267684936523,2004-03-23 00:00:00-05:00
15.527445793151855,2004-03-24 00:00:00-05:00
15.281915664672852,2004-03-25 00:00:00-05:00
15.625658988952637,2004-03-26 00:00:00-05:00
15.910476684570312,2004-03-29 00:00:00-05:00
16.018510818481445,2004-03-30 00:00:00-05:00
16.41136360168457,2004-03-31 00:00:00-05:00
16.597965240478516,2004-04-01 00:00:00-05:00
17.383668899536133,2004-04-02 00:00:00-05:00
17.639022827148438,2004-04-05 00:00:00-04:00
17.18724250793457,2004-04-06 00:00:00-04:00
16.98099708557129,2004-04-07 00:00:00-04:00
17.03992462158203,2004-04-08 00:00:00-04:00
16.882781982421875,2004-04-12 00:00:00-04:00
16.69618034362793,2004-04-13 00:00:00-04:00
16.19529151916504,2004-04-14 00:00:00-04:00
15.723872184753418,2004-04-15 00:00:00-04:00
15.625658988952637,2004-04-16 00:00:00-04:00
15.527445793151855,2004-04-19 00:00:00-04:00
15.09531021118164,2004-04-20 00:00:00-04:00
15.105132102966309,2004-04-21 00:00:00-04:00
15.124772071838379,2004-04-22 00:00:00-04:00
15.2622709274292,2004-04-23 00:00:00-04:00
15.193524360656738,2004-04-26 00:00:00-04:00
15.006918907165527,2004-04-27 00:00:00-04:00
14.02479076385498,2004-04-28 00:00:00-04:00
13.415870666503906,2004-04-29 00:00:00-04:00
13.37658405303955,2004-04-30 00:00:00-04:00
13.464977264404297,2004-05-03 00:00:00-04:00
13.464977264404297,2004-05-04 00:00:00-04:00
13.641759872436523,2004-05-05 00:00:00-04:00
13.88729190826416,2004-05-06 00:00:00-04:00
14.123003005981445,2004-05-07 00:00:00-04:00
14.04443359375,2004-05-10 00:00:00-04:00
14.191752433776855,2004-05-11 00:00:00-04:00
13.808722496032715,2004-05-12 00:00:00-04:00
13.779257774353027,2004-05-13 00:00:00-04:00
13.612295150756836,2004-05-14 00:00:00-04:00
13.317658424377441,2004-05-17 00:00:00-04:00
13.415870666503906,2004-05-18 00:00:00-04:00
13.641759872436523,2004-05-19 00:00:00-04:00
